Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
153394,1,31.34,-9,31.35,-3,31.48,-6,3902.44, 0,5.24,-5,3993.72, 6
153499,1,31.36, 6,31.39, 9,31.48, 2,3902.44,-32,22.80,-2,21.83,10
153604,1,31.35,-3,31.41, 2,31.50,18,3904.39,-16,30.91, 2,36.89, 3
153709,1,31.25,-8,31.43,21,31.50, 6,3904.39,-48,27.80,-4,35.67, 2
153813,1,31.26,12,31.43,-15,31.53,-22,3901.46,32,19.21,-4,28.29, 5
153918,1,31.32, 8,31.42,-5,31.53,20,3901.46,16,15.06, 3,24.27, 0
154022,1,31.33,-13,31.42,17,31.50,-4,3901.46,16,4.27,-8,11.22,-7
154127,1,31.37,-4,31.30,-2,31.43,17,3902.44, 0,3967.93, 7,2.93,-1
154232,1,31.50,13,31.36, 8,31.48, 3,3902.44, 0,3991.77,-5,9.57, 4
154337,1,31.40,-4,31.25,-10,31.38,-6,3903.41,-32,3995.98,-65532,0.79,-7
154442,1,31.38, 0,31.35,14,31.49, 3,3901.46, 0,0.73,-4,3987.20,-2
154547,1,31.39, 7,31.39, 5,31.47,-6,3901.46, 0,3981.59,10,3985.12, 6
154652,1,31.40, 5,31.36,-2,31.41,-19,3901.46,16,3984.39,-3,3977.13, 0
154757,1,31.45, 1,31.38,-3,31.41, 1,3902.44, 0,3976.95,-4,3964.45,-10
154862,1,31.37,18,31.39,-10,31.38,-21,3902.44, 0,3983.48,-24,3951.71, 0
154968,1,31.40,-10,31.31, 3,31.39,-11,3902.44, 0,3978.90,-4,3967.20, 4
155073,1,31.43, 4,31.26,10,31.45,-4,3902.44, 0,3986.10,-1,3979.76, 3
155181,1,31.45, 3,31.17,16,31.49,-5,3900.49,32,3991.28, 1,3992.01, 5
155287,1,31.52, 6,31.21,-2,31.54,-21,3902.44, 0,3983.78,14,8.66, 5
155392,1,31.58, 2,31.05,14,31.53, 0,3902.44, 0,6.77,19,6.46,-5
155497,1,31.76,30,31.03,31,31.43,28,3904.39,-32,3987.20,17,12.13, 6
155602,1,31.98,-1,31.10,23,31.45,-1,3902.44, 0,46.28, 0,32.44, 4
155707,1,0.09,-13,31.19,-1,31.55,25,3902.44,-16,53.78,24,45.73,-6
155812,1,0.11, 2,31.22,28,31.54,37,3899.51,32,96.46,-74,50.00,-12
155917,1,0.01,65512,31.14,10,31.75,-15,3903.41,16,141.22,-63,2.44,-14
156022,1,31.95,-30,31.18,-9,31.92,-28,3901.46,16,116.59,-82,1.89,-13
156127,1,0.07,10,31.00, 7,0.16,10,3904.39,-32,7.93,13,3980.67, 6
156231,1,0.15,-19,31.00,-9,0.15,19,3902.44,-16,3941.40,14,3988.35,-6
156336,1,0.22, 1,31.02, 2,0.13, 2,3901.46,32,32.38,28,3995.37, 7
156441,1,0.05,-12,31.02,-42,0.19,-10,3901.46, 0,4.21,-48,12.74,-14
156546,1,31.97,11,30.96, 3,0.19,-16,3902.44, 0,3933.41,-1,3979.45,-1
156651,1,0.13, 9,31.07, 9,0.05,-13,3902.44, 0,3939.94,-18,3995.49, 2
156756,1,0.10,-2,30.98,-5,31.94,-16,3902.44,16,3970.37, 4,4.45, 2
156861,1,0.04, 8,31.01, 6,31.95, 6,3903.41, 0,21.28,14,12.01, 9
156966,1,0.08, 5,31.06, 3,31.98,10,3901.46,32,23.78,-10,20.30,-4
157070,1,0.09,-3,31.13,-24,31.99,18,3901.46,16,19.27,-51,15.85,-6
157175,1,0.09,-15,31.25,37,0.08,-43,3901.46,16,31.40,-64,17.20,-2
157279,1,0.02,-7,30.91,-7,0.13,-6,3900.49,32,3914.94,23,3986.71,-12
157384,1,0.08,-7,30.99,-4,31.98, 6,3904.39,-16,18.48,12,15.67,10
157489,1,0.09, 2,30.77, 7,0.05,-18,3902.44,16,32.93,66,3994.15,18
157594,1,0.00,65506,30.87,55,31.94,-22,3903.41, 0,3927.99,92,0.24,16
157698,1,0.03,12,30.85,24,31.95,-22,3900.49,32,3982.44,14,3.23,-3
157803,1,31.52,-134,31.33,158,0.27,123,3902.44,-32,3923.29,-84,3982.62,-48
157908,1,1.08,62,31.46,-43,31.60,-52,3902.44, 0,3965.79, 8,3917.44,27
158013,1,31.54,-42,30.64,69,31.96,56,3902.44,-16,7.68,52,29.02,-5
158118,1,31.81,33,30.94,20,31.82,10,3903.41,-32,17.87,36,3980.00, 3
158223,1,31.79,-16,30.93,11,31.77, 7,3903.41,16,38.60, 7,3990.85,-9
158327,1,31.76,-4,30.94,23,31.80,-5,3901.46,48,23.17,22,3986.59, 2
158432,1,31.79, 1,30.96,-4,31.74, 5,3902.44,32,7.13, 7,3988.90,11
158537,1,31.79,-8,31.00,-19,31.76,21,3902.44,-32,8.35,-10,3993.60, 1
158642,1,31.80, 6,30.95,-3,31.79,22,3902.44, 0,3987.13,-38,0.18,65531
158747,1,31.90,-6,30.94,11,31.76,-19,3901.46,32,3968.11,-24,14.39, 6
158852,1,0.01, 4,30.99, 1,31.83,-4,3903.41, 0,3970.37,18,10.55,-4
158957,1,0.11, 6,31.09, 0,31.79, 2,3901.46,32,3969.09, 8,9.02, 0
159062,1,0.13,15,31.03,-30,31.80,-12,3902.44, 0,3981.40,-7,3993.78,-13
159167,1,0.15,10,30.96,-19,31.68, 6,3900.49,32,3965.43,-35,4.15,16
159272,1,0.01,65480,31.08,29,31.79,-1,3904.39,-48,3989.15,-36,8.35,-8
159377,1,0.25,-12,31.08,-36,31.68, 9,3901.46, 0,3982.99,-22,7.99, 8
159482,1,0.24,19,30.98, 4,31.74, 6,3903.41, 0,12.87,22,4.09,-2
159587,1,0.24, 8,31.03,-12,31.87,-7,3901.46,16,108.29,18,0.43, 0
159691,1,0.25,-16,31.10, 3,0.08,55,3904.39,-32,121.59,-8,3.54,-6
159796,1,0.33, 1,31.04,13,0.19, 1,3903.41,-32,76.22,17,7.44, 2
159901,1,0.35, 4,31.13,-4,0.20,-1,3901.46,32,15.49,-16,14.63, 9
160006,1,0.32, 3,31.30,26,0.19,-12,3904.39, 0,3935.49,-101,10.67, 0
160111,1,0.50,-30,31.11,-39,31.68, 8,3902.44,32,3641.89,22,21.28,34
160216,1,0.32,-14,31.05,-5,31.87, 5,3902.44,32,47.56,50,1.04,-6
160320,1,0.43,30,31.11,-11,31.91, 1,3899.51,32,113.41,-22,3991.59, 4
160425,1,0.46, 8,31.24,-28,0.07,15,3901.46, 0,137.68,-66,3988.72, 7
160530,1,0.41, 2,31.13,-8,0.37,15,3902.44, 0,83.17,51,3991.59,-1
160635,1,0.43, 3,31.25,-43,0.38,-22,3902.44, 0,21.89,-7,1.52,-2
160739,1,0.42,-7,31.27,-6,0.42,-12,3902.44,16,3767.26, 7,3994.02,-11
160844,1,0.33,-13,30.73,56,0.12,-24,3903.41, 0,3872.44,133,14.45,-2
160949,1,0.30,-17,31.06,-33,0.15,-16,3902.44, 0,52.20,24,3984.51,-12
161054,1,0.48,11,31.12,-4,0.12,17,3904.39,-32,75.12,-9,3988.11,-1
161158,1,0.42, 0,31.29,-14,0.31,-3,3902.44,16,89.09,-34,3993.66, 0
161263,1,0.39,-4,31.16, 5,0.46,-2,3902.44,-16,54.88,34,1.40, 5
161367,1,0.41,-5,31.34,68,0.47,-18,3901.46,32,108.96,11,3992.62,11
161472,1,0.35,-9,31.64,31,0.45,-5,3903.41,16,3979.63,-108,11.10,13
161577,1,0.41,-5,31.31,-28,31.70,-31,3902.44,32,3510.79,-100,30.91,39
161682,1,0.30,-3,30.84,-29,31.52,-2,3904.39,-32,3718.11,171,31.10,-29
161787,1,0.33, 7,30.92,13,31.46,27,3902.44,16,209.27,62,3980.61,-3
161892,1,0.35,-22,31.36,21,31.72,65,3901.46,64,297.01,-190,12.74,-4
161997,1,0.29,-3,31.12,64,0.25,48,3903.41,16,186.77, 1,7.13,-13
162102,1,0.39,-25,31.06,23,0.26, 4,3902.44,32,58.05,51,3.23,-11
162206,1,0.50,10,31.32, 1,0.21, 5,3902.44, 0,3986.83,-47,10.91, 3
162311,1,0.58,-18,31.02,-6,0.10,-23,3902.44,-16,3829.33,13,37.68, 3
162415,1,0.40,-3,31.09, 7,0.06, 4,3903.41,-16,3946.10,-44,20.24,-13
162520,1,0.43, 4,31.17,-2,31.81,12,3903.41,16,3935.79,-36,1.16,-7
162625,1,0.41,-5,31.23,-2,31.87,-9,3902.44, 0,3966.46,-11,3962.62,-6
162730,1,0.31,-11,31.14,24,31.72,-25,3902.44, 0,3971.52,-14,3939.76, 2
162834,1,0.27, 6,31.11,12,31.66,-2,3901.46,-32,3983.17,-5,3937.68, 3
162939,1,0.22,-16,30.93, 1,31.62, 7,3905.37,-64,3986.46,22,3945.91, 3
163044,1,0.21, 4,31.01,-7,31.54,-19,3904.39,-32,3969.39,-2,3950.79, 6
163149,1,0.09, 2,30.96, 7,31.48,-34,3903.41,-16,3977.80,-4,3975.24, 2
163253,1,0.01, 4,31.00, 0,31.47,38,3902.44, 0,3979.63, 1,3989.27, 3
163358,1,31.97,15,31.01, 5,31.49,-13,3902.44,-16,3988.66, 7,3991.46, 0
163463,1,31.97, 7,31.04,10,31.51, 1,3903.41,-32,0.43,-2,4.82, 0
163568,1,31.95,-2,31.04, 9,31.49, 9,3903.41,16,0.79,-4,1.83, 6
163673,1,31.95,-4,31.09, 8,31.51,-7,3903.41,-16,5.30, 4,5.55,-3
163783,1,31.93, 8,31.08,-5,31.49,11,3902.44, 0,1.52,-1,3992.20,-1
163889,1,31.94,11,31.07,-6,31.48, 8,3903.41,16,3994.15, 2,0.55, 1
163994,1,31.95, 9,31.06,-7,31.53,-4,3905.37,-48,3995.18, 4,2.20,-6
164099,1,31.96,-1,31.05, 4,31.52,-12,3904.39,-32,3995.91,-1,0.43,-3
164203,1,31.94,-1,31.08, 2,31.52,-11,3902.44, 0,1.16, 0,3993.96, 1
164308,1,31.93,20,31.08, 4,31.51,-18,3901.46,32,3994.27, 3,3994.39, 3
164413,1,31.93,-11,31.07, 0,31.52,-1,3905.37,-32,3993.29, 1,3994.39,-1
164518,1,31.93,-12,31.05, 9,31.51, 9,3903.41,16,1.95, 3,3990.85, 0
164622,1,31.94,-14,30.96,-20,31.52, 1,3904.39,-32,10.55,10,3990.43, 0
164727,1,31.94,11,31.01,-14,31.53, 9,3904.39,-32,11.34,-1,3986.40, 0
164831,1,31.99,-6,31.08,-3,31.54,17,3900.49,80,3.54, 0,3993.48, 3
164936,1,0.01,-5,31.00,-16,31.53, 0,3904.39,-16,8.11, 0,3.90, 3
165041,1,0.04,-4,30.98,-14,31.58,16,3903.41, 0,23.54,15,13.48, 2
165146,1,0.15,-6,30.98,-18,31.59, 4,3903.41, 0,8.90, 5,28.23, 8
165250,1,0.21, 6,30.96,20,31.61,16,3901.46,48,13.96,-10,48.29, 3
165355,1,0.19,-12,31.04,-7,31.71, 8,3905.37,-48,20.91,-2,58.23, 0
165460,1,0.15,-34,31.17,76,31.79,29,3902.44,-32,14.63,10,31.71,-18
165565,1,0.41, 5,31.06,13,31.62,19,3902.44,16,45.12,-15,19.15, 7
165669,1,0.43,-3,31.00,-5,31.82,-1,3903.41, 0,1.52,28,2.07,-9
165774,1,0.50,-5,31.02,-11,31.86,-2,3903.41,-32,118.11,52,3976.95,-6
165879,1,0.44,14,31.33,33,31.99,15,3903.41,16,36.83,-80,3954.21, 7
165984,1,0.53,-4,31.16,11,32.00,-10,3902.44,32,20.18, 8,3964.27, 2
166089,1,0.56, 4,31.12,-8,0.05,-6,3904.39,-32,44.45,10,3970.30, 1
166194,1,0.52, 1,31.13,-5,0.20,25,3902.44,16,49.51, 6,3974.94,-8
166298,1,0.45,-14,31.22, 9,0.32,22,3905.37,-48,153.60,27,3975.24,-11
166403,1,0.52,10,31.35,20,0.42,-22,3903.41,-16,84.45,-5,3970.55,-6
166508,1,0.54,-3,31.46,-9,0.44, 1,3904.39,-32,9.39,-55,3976.16, 3
166613,1,0.52, 5,31.40,-10,0.63, 8,3904.39, 0,3994.09,-2,3988.23,-10
166717,1,0.58,-3,31.30,-4,0.40,-9,3904.39,-16,3951.83, 4,3992.74, 7
166822,1,0.50,-15,31.17,-26,0.42, 1,3904.39,-16,3908.17,43,9.33,-4
166927,1,0.55, 6,31.12, 8,0.22, 6,3902.44,16,3949.27,17,9.57,-3
167032,1,0.51, 1,31.14,-19,0.21, 6,3903.41, 0,22.74,44,10.73,-2
167137,1,0.51,-30,31.32, 0,0.37,28,3901.46,32,133.05,-20,13.84,-12
167242,1,0.56, 3,31.32,-4,0.45,17,3901.46,48,3930.55,-6,20.91,-4
167347,1,0.61,11,31.23,-13,0.26,-15,3902.44,32,3929.15,28,13.29,-1
167452,1,0.62,-25,31.19,-16,0.23, 5,3902.44, 0,3948.84,17,25.00,-1
167557,1,0.63,-7,31.20, 0,0.14,-10,3902.44, 0,3966.52,30,7.74,-1
167662,1,0.57, 7,31.21,-1,0.24, 5,3904.39, 0,39.02,21,4.76,-5
167766,1,0.50,35,31.25,61,0.32, 0,3904.39,-48,162.80,-44,3981.71,-18
167871,1,0.63,-6,31.28,-8,0.43,-16,3902.44,16,4.70,56,3983.35, 5
167976,1,0.65,19,31.40,-21,0.39,23,3903.41, 0,20.85,-7,3984.15, 0
168081,1,0.66,-4,31.51, 5,0.44,19,3903.41,16,51.22,-17,3989.09, 1
168186,1,0.64,-15,31.49,-1,0.46,35,3903.41,16,45.43, 2,3992.44, 2
168290,1,0.65, 5,31.50,-6,0.48,-14,3904.39,-16,7.99,17,3993.72, 2
168395,1,0.68,-17,31.66,11,0.47,-13,3902.44,32,3983.72,-21,14.51,16
168500,1,0.51,-2,31.58,11,0.46,-4,3902.44,32,3938.72,-49,40.79,12
168605,1,0.35,-7,31.28,-8,0.50, 0,3904.39,-16,3972.26,-5,40.91,15
168710,1,0.18,-15,31.18,-5,0.46, 9,3903.41,-32,3973.90,-20,28.23,-6
168815,1,0.17,-20,31.26, 9,0.58,-32,3903.41,32,27.99,-20,30.37, 5
168919,1,0.09,-34,31.36, 3,0.66, 0,3904.39, 0,56.34,-5,19.33,-3
169024,1,32.00,-17,31.23,14,0.69, 3,3903.41,-16,76.04,55,4.76,-9
169129,1,31.88,-23,31.26, 1,0.69,-7,3902.44, 0,58.05,35,3.23,-33
169234,1,31.63,-31,31.32, 6,0.45,-21,3902.44,16,3949.63,-6,3968.41,-7
169338,1,31.69,-4,31.33,-6,0.63,-15,3903.41,32,3899.51,-20,3967.74,-10
169443,1,0.00,37,31.17, 2,0.38,-15,3903.41,16,3911.46,-31,3965.30,-1
169548,1,0.27,11,30.88,18,0.13, 0,3905.37,-16,3919.09,60,30.12, 5
169653,1,0.40,21,31.06, 2,0.12,-7,3904.39, 0,29.21,36,13.90,-3
169757,1,0.55,12,31.20,38,0.10,-56,3902.44, 0,75.24,37,5.43, 4
169862,1,0.65, 8,31.56, 8,0.32,10,3902.44,32,39.39,-24,2.32, 7
169967,1,0.70, 8,31.38,10,0.37,12,3904.39,-16,6.65, 9,4.27, 3
170072,1,0.72,-5,31.45, 8,0.36,-13,3902.44,16,33.60, 2,1.40, 5
170177,1,0.73,-6,31.45, 8,0.33,23,3902.44,-16,3994.45,-2,3.90, 6
170282,1,0.72,20,31.50,11,0.37, 4,3903.41, 0,13.90,-20,3996.04,-65530
170387,1,0.70, 4,31.45,27,0.39, 8,3905.37,-32,11.59,-2,3996.04,-65530
170492,1,0.68,-14,31.46,22,0.39,25,3905.37, 0,24.57,-4,4.15, 0
170597,1,0.73,18,31.50,11,0.36,-15,3903.41, 0,6.59, 0,3991.16,-2
170702,1,0.69,10,31.39, 0,0.39,20,3904.39, 0,1.89, 6,1.71,-4
170806,1,0.71,13,31.50,-9,0.36,14,3902.44,32,5.37, 2,3994.45, 2
170911,1,0.69,11,31.42,20,0.36,37,3902.44, 0,0.98,14,3989.88, 4
171015,1,0.71, 3,31.40,-11,0.38,25,3902.44,48,3990.79, 2,5.06, 4
171120,1,0.64, 4,31.41, 3,0.35, 1,3904.39,16,3991.65, 1,0.61,65524
171224,1,0.70, 1,31.40,-1,0.36,31,3903.41, 0,3994.57,-4,0.24, 1
171329,1,0.67, 4,31.41,-5,0.40,10,3905.37,-32,2.07,-2,3992.80,-6
171434,1,0.67,11,31.41, 9,0.37,-27,3903.41,16,5.98, 2,0.30,-5
171539,1,0.69,10,31.40, 1,0.37,-6,3905.37,-48,0.49,-5,3992.50,-2
171644,1,0.68,-12,31.43,11,0.41, 1,3903.41,16,3993.72,-4,0.18,65524
171749,1,0.66,27,31.41,27,0.37,22,3905.37,-48,3995.98,-65534,3990.79, 0
171855,1,0.72,11,31.43,-14,0.35,-9,3903.41,16,3992.32, 1,0.24, 1
171959,1,0.69, 0,31.37,-5,0.38,-15,3902.44,32,3991.59, 3,3.11, 7
172064,1,0.68,12,31.38, 5,0.32,-11,3904.39, 0,3994.76, 6,0.49, 6
172169,1,0.68,-20,31.47, 8,0.37,11,3904.39,-32,4.76,-17,1.83, 5
172273,1,0.70, 1,31.46,12,0.36,-18,3902.44,64,5.18,-9,1.89, 2
172378,1,0.69, 8,31.41,-8,0.33, 1,3902.44, 0,3991.10,-9,3995.12, 7
172483,1,0.56,30,31.55,-1,0.48,-22,3904.39,32,3983.84,10,3988.84,-11
172588,1,0.68,-2,31.51, 9,0.35,14,3902.44,16,12.93,-10,3989.45, 1
172693,1,0.65, 5,31.32,-8,0.34,-11,3904.39,16,3972.74, 2,3985.79,-1
172798,1,0.61,-2,31.30,12,0.31,18,3904.39,-16,3977.26,-12,3993.05, 1
172903,1,0.59,21,31.23,-4,0.24, 7,3903.41,32,3971.65, 1,3987.38,-5
173007,1,0.58, 2,31.25,14,0.22,-13,3905.37,-32,3990.37,-15,3989.63, 4
173112,1,0.58,-1,31.23,-5,0.28,-4,3903.41, 0,47.13,32,3989.94,-2
173216,1,0.63,13,31.35,-18,0.33, 7,3901.46,16,3987.01,-45,3993.23, 2
173321,1,0.55, 7,31.18,26,0.24,21,3904.39, 0,3971.77,12,0.85,11
173426,1,0.58,-9,31.24,-12,0.21,-18,3904.39,-32,3929.02, 3,1.59,-1
173531,1,0.62,-2,31.24,-18,0.04,26,3904.39,-16,3921.77,-18,13.23,-2
173636,1,0.60,26,31.11,19,31.92,35,3904.39,-16,3911.59,64,12.74,-2
173741,1,0.59, 6,31.24,10,31.94,-41,3904.39,-16,3940.55,-34,4.82, 0
173845,1,0.61, 6,31.16,-9,31.82, 0,3903.41,16,3992.07, 0,3995.55,-4
173950,1,0.60,-1,31.20,-2,31.79,16,3905.37, 0,14.63,-22,3992.07, 2
174055,1,0.60,-7,31.12,-5,31.85, 7,3903.41, 0,52.68, 8,3995.67, 3
174160,1,0.63,12,31.20,-6,31.92,-5,3903.41,32,117.87,-7,3994.33,-7
174264,1,0.58, 6,31.22,-1,0.12,18,3903.41,32,79.70,-3,3986.22,-2
174369,1,0.62,-3,31.29,16,0.24,-23,3905.37, 0,64.70, 3,3990.12, 1
174474,1,0.63, 3,31.32,-9,0.31,-20,3903.41, 0,35.85,10,3989.88, 4
174579,1,0.69,-1,31.44,-24,0.34,-11,3905.37,-32,51.10,-9,3989.57,-3
174684,1,0.68,-5,31.44,-10,0.37,20,3905.37,-16,45.55,-12,3993.05, 3
174789,1,0.67,27,31.45, 4,0.47,-13,3905.37,-64,28.60,-12,3994.94, 6
174894,1,0.65, 8,31.50, 5,0.45,-10,3905.37,16,34.76,-7,3995.24, 1
174999,1,0.66,10,31.51,-4,0.48, 0,3905.37,-16,13.90,-10,3994.57, 0
175104,1,0.67,-5,31.52,-2,0.45, 3,3904.39,32,3991.16,-6,3995.73, 4
175209,1,0.67,-14,31.52,-7,0.46,12,3904.39,32,3990.12,-2,1.40, 1
175314,1,0.67,-15,31.44,-6,0.47, 4,3906.34,-32,3983.29, 9,0.55, 5
175419,1,0.66,-1,31.44,17,0.47,-14,3906.34, 0,1.22,11,3995.43, 3
175524,1,0.67, 2,31.48,-4,0.45,-8,3906.34,-32,3986.22,-1,0.37, 1
175629,1,0.67,12,31.48,12,0.42, 3,3904.39,-32,3968.84,-10,0.67, 5
175734,1,0.67,-5,31.43,-2,0.42, 8,3904.39,-16,3971.22, 5,3994.70,-4
175839,1,0.68,-4,31.44,-3,0.39, 8,3904.39,16,3995.37,-10,0.55,-5
175944,1,0.68,-4,31.45,-8,0.40,-7,3903.41,32,13.72,-12,3993.60, 3
176049,1,0.67,-7,31.45,-9,0.42,-2,3905.37, 0,10.37,-13,3995.30, 5
176154,1,0.67,-2,31.43, 7,0.41,11,3903.41, 0,3992.56,-2,1.46,-1
176260,1,0.67,-4,31.42,-3,0.42,-9,3905.37, 0,2.07, 3,3995.18, 2
176364,1,0.68, 4,31.46, 1,0.45, 9,3905.37,-32,35.37,-5,3996.04,-65532
176469,1,0.70,-13,31.49,-4,0.44,13,3903.41,16,43.78,-11,3995.91,-65532
176574,1,0.65,-2,31.57, 8,0.50,-8,3906.34,-32,12.99,-12,3992.13, 1
176679,1,0.66, 0,31.54,29,0.51,-40,3902.44, 0,3980.49,-12,3993.84,10
176783,1,0.67,-21,31.54, 0,0.56,31,3904.39,16,40.00,13,3991.65, 2
176888,1,0.68, 0,31.62, 2,0.55,-11,3904.39,16,48.66,-5,3994.15, 0
176993,1,0.67,-21,31.65, 1,0.58, 4,3905.37, 0,33.54,-10,3.35,-1
177098,1,0.65, 9,31.69,-6,0.59,-8,3905.37,-16,14.15,-5,2.01, 3
177203,1,0.66,-1,31.72,-2,0.63,-16,3903.41,32,4.63, 0,1.28, 1
177307,1,0.64,-7,31.69, 3,0.60,22,3905.37,-16,3975.24,-32,19.33, 9
177412,1,0.68,-8,31.49,-3,0.48,-7,3904.39,32,3684.15,-41,21.95, 9
177517,1,0.47,-18,31.23,24,0.44,10,3904.39, 0,3831.52,47,8.11,-17
177622,1,0.57, 7,31.14,-5,0.12,16,3904.39, 0,111.65,19,3983.41,-6
177726,1,0.59,13,31.31, 8,0.31,-4,3904.39,16,118.54, 8,3984.02, 3
177831,1,0.61,12,31.36,-3,0.45, 0,3904.39,-16,130.98, 6,3992.99,-4
177936,1,0.58,-8,31.47,14,0.54,11,3905.37,-32,66.89,16,3986.77,-4
178041,1,0.59,10,31.56,35,0.56,34,3905.37,32,53.17,-15,3992.68, 5
178145,1,0.61, 0,31.62,-2,0.58,23,3905.37, 0,42.20,-13,3993.41,10
178250,1,0.61,-10,31.62,10,0.57,38,3903.41,32,3967.56,-45,14.09, 2
178354,1,0.53,-6,31.52,44,0.65,-22,3904.39, 0,3920.06,-4,1.04,-10
178459,1,0.59,-17,31.36,-11,0.45, 4,3903.41,16,4.63,41,2.26, 9
178564,1,0.60,-4,31.44,-8,0.50,14,3906.34, 0,5.67,-8,3987.32,-1
178669,1,0.61,-8,31.42,-3,0.44, 7,3905.37,16,3986.04,-9,3985.85, 0
178774,1,0.64, 7,31.40,10,0.45,-15,3904.39, 0,13.17, 3,3990.06, 3
178879,1,0.61, 5,31.45, 8,0.50,-8,3906.34,-32,50.85, 0,4.09,-3
178984,1,0.62, 8,31.52,-10,0.46,-5,3904.39, 0,9.21,-11,3.72, 4
179089,1,0.62, 9,31.46,-9,0.49, 1,3904.39,32,3995.85,-65526,3991.34, 2
179194,1,0.59, 6,31.50,15,0.54,15,3904.39, 0,2.32,-13,3994.51,-2
179299,1,0.63, 7,31.45, 3,0.50,-15,3904.39,32,3994.39, 5,3994.94, 4
179404,1,0.62,-4,31.46,-10,0.50, 4,3904.39,16,0.06,65529,0.49,-1
179509,1,0.62, 0,31.47,-8,0.50,-10,3904.39,16,3993.54,-4,2.74, 2
179614,1,0.61, 8,31.47,12,0.50, 9,3907.32,-64,3979.63,-20,1.83, 3
179719,1,0.61,-17,31.48,10,0.49,-13,3905.37, 0,3991.16,-11,3995.18,-3
179824,1,0.61,-9,31.44,10,0.48,-9,3905.37,-32,3.17,-1,1.89,-2
179929,1,0.62,-7,31.43,-9,0.48,-10,3903.41,48,0.49, 2,2.50,-2
180034,1,0.61,-7,31.40,-9,0.49,-15,3907.32,-16,3982.74,15,3994.02,-2
180138,1,0.62, 4,31.43,-3,0.45,20,3904.39,32,3976.04,-5,3993.60,-2
180243,1,0.61,-11,31.42, 4,0.45,-7,3904.39,32,3974.76, 0,3995.61,-4
180348,1,0.61, 5,31.35,-4,0.44,-12,3904.39, 0,3995.18, 6,3993.29, 1
180453,1,0.63,-2,31.38,-12,0.43,31,3904.39, 0,3994.94,10,3994.94, 2
180558,1,0.60, 5,31.39, 1,0.40,18,3904.39,16,3977.44,-1,0.24, 0
180663,1,0.62,-2,31.39,20,0.41,16,3905.37, 0,3993.84,-9,3992.99, 4
180768,1,0.61,-4,31.39,-5,0.42, 6,3905.37, 0,3992.99,-1,3995.49,-1
180872,1,0.61,25,31.38, 1,0.40,12,3903.41,48,2.44,-4,0.79,-1
180977,1,0.61,-17,31.41, 3,0.41,-20,3906.34,-32,8.17,-2,0.37, 3
181082,1,0.62,-12,31.37,-11,0.47, 1,3904.39,16,3993.41,-1,0.67, 3
181192,1,0.60,25,31.34,10,0.42,13,3906.34,-32,3993.05, 2,3991.16, 5
181297,1,0.59, 4,31.39,26,0.40,-10,3906.34,-16,3987.93,10,3993.41, 3
181402,1,0.60,-13,31.21,66,0.38,-39,3905.37, 0,3955.43,45,8.78,-6
181507,1,0.65,-12,31.22,-1,0.37,-2,3905.37,16,3955.67,24,3.60, 2
181611,1,0.58, 1,31.20,14,0.27,-3,3907.32,-16,3986.34,13,4.88, 0
181716,1,0.57, 7,31.29,-4,0.24,26,3905.37,-16,3977.87,-12,2.80, 1
181821,1,0.57,-2,31.19,-2,0.25,-10,3903.41,80,3983.41, 9,4.39, 5
181926,1,0.56,-9,31.24, 3,0.24,-3,3907.32,-16,3994.33,-14,1.28, 3
182031,1,0.55,23,31.22,-4,0.23,-11,3905.37,-16,3990.49,-15,4.63,-3
182136,1,0.56,-6,31.22, 5,0.21, 1,3906.34, 0,1.28,-8,2.68, 2
182240,1,0.55, 6,31.19, 7,0.25,-29,3906.34,-16,0.73, 7,1.04, 1
182345,1,0.54,-8,31.21, 2,0.24,12,3905.37,32,3994.70, 5,3995.49, 0
182450,1,0.54,-10,31.21,-1,0.22,-7,3905.37, 0,3975.06,-9,3995.98, 0
182555,1,0.51,27,31.05,-38,0.23,28,3906.34, 0,3949.27,77,3994.57,11
182660,1,0.59, 7,31.23,-23,0.17,-7,3904.39, 0,3979.27,14,3988.29, 5
182765,1,0.56,-2,31.16,-8,0.13,11,3906.34,-32,6.04, 0,3.11, 1
182870,1,0.54, 9,31.17, 9,0.18, 6,3906.34,-48,2.93, 6,3993.78, 3
182975,1,0.57,-6,31.19,-9,0.15,-23,3905.37, 0,3985.85,-12,3991.10,-1
183080,1,0.58, 5,31.21,10,0.11,14,3905.37,16,3953.90,-19,3995.43, 4
183185,1,0.58, 6,31.17,-24,0.04, 7,3905.37,32,3948.17,-4,1.52,-4
183289,1,0.58, 9,31.19, 3,32.00,-5,3905.37,-16,3973.66,-6,2.74, 1
183394,1,0.59, 7,31.18,11,31.98,-7,3904.39,32,3986.83,-10,3995.37, 2
183499,1,0.60,-3,31.18,-9,31.97,14,3906.34,-32,3992.68,-2,3995.91, 2
183604,1,0.60,-18,31.18, 1,31.97,33,3906.34,-16,3989.88, 0,0.06, 2
183709,1,0.58, 9,31.17,12,32.00,-5,3903.41,64,3985.73, 1,1.04, 1
183814,1,0.57,-14,31.15,10,0.01,65510,3905.37,32,3994.88,-2,0.49,-5
183918,1,0.60, 9,31.15,-5,31.98,-2,3905.37,-32,3994.02, 7,4.39, 7
