Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
28072,1,0.09,-20,31.46, 2,0.64, 9,3907.32, 0,34.39,-9,14.94, 1
28377,1,0.00,65511,31.50,-8,0.67,17,3909.27,-32,3975.79, 4,24.15, 2
28482,1,31.87,18,31.52,22,0.84,-17,3908.29, 0,16.46,-12,3995.73,-17
28587,1,31.98,-11,31.51,-73,0.70,15,3908.29,-32,3912.56,-30,3980.12, 6
28692,1,31.97,-4,31.31,30,0.70,-10,3907.32, 0,51.16,-16,3987.93, 4
28797,1,0.01, 8,31.20,-6,0.63,-23,3907.32,-16,11.71,27,3980.24,-1
28902,1,31.91,-4,31.29,-19,0.69, 9,3908.29, 0,21.83,-13,3969.15,-3
29007,1,31.86, 8,31.48, 7,0.63,11,3908.29,-16,3960.55,-23,3966.22, 9
29112,1,31.84,-3,31.48,-7,0.69, 4,3906.34,48,3973.84,17,3989.76, 7
29217,1,31.87,-15,31.53, 3,0.75,-12,3909.27,-32,3985.79, 9,3.60, 3
29322,1,31.88,16,31.45, 7,0.77,-6,3907.32, 0,3995.73,-65522,3990.00,-5
29426,1,31.89,13,31.46,-10,0.72,-1,3906.34, 0,3988.41, 3,3978.90,-2
29531,1,31.95,10,31.45, 1,0.66,17,3908.29, 0,3984.51, 3,3985.61, 3
29636,1,31.98, 6,31.41,15,0.68,-1,3908.29,16,3989.88,10,22.56,11
29741,1,31.94,-7,31.27, 0,0.76,-12,3907.32,48,34.15,20,64.70, 1
29845,1,31.83, 6,31.37,25,0.70,-8,3909.27,-48,52.80,-23,25.12,-16
29950,1,31.98, 6,31.35,-4,0.53, 0,3908.29,-32,3982.56,15,3995.30,-1
30055,1,31.85,-1,31.35,21,0.65,19,3908.29,32,30.06,-24,3984.27,-5
30160,1,31.91, 6,31.46,-6,0.60, 1,3909.27,-32,3949.63,-11,3979.76, 2
30264,1,32.00,-36,31.19,-35,0.85,48,3907.32, 0,4.33,36,13.35,13
30369,1,0.08,-16,31.67,-68,0.58,33,3906.34, 0,3875.67,-19,15.67,12
30474,1,31.91,-6,31.60,17,0.71, 9,3908.29, 0,67.99,-41,21.71,-10
30579,1,31.91,11,31.47,-8,0.69,-12,3906.34,64,3958.90, 1,3985.55, 1
30684,1,31.89,-12,31.50,-16,0.66,-9,3908.29,16,3984.33, 3,3982.93,-2
30789,1,31.80,-15,31.49, 1,0.76,-9,3907.32, 0,3979.02, 4,3974.02,-4
30893,1,31.75,-2,31.39, 7,0.85,29,3907.32,16,3978.11, 4,3964.02, 1
30998,1,31.79, 0,31.44,-4,0.73, 4,3906.34, 0,3978.54,-9,3954.70,-9
31103,1,31.78,-1,31.22,-5,0.64,-5,3908.29,-32,17.56,38,3952.44, 1
31208,1,31.65,11,31.49, 2,0.53,-21,3908.29,-48,3978.48,-45,3923.78, 0
31313,1,31.75,-19,31.35,-18,0.40,-8,3907.32, 0,3946.59,20,3936.16, 7
31418,1,31.67,22,31.31,-1,0.49,-7,3907.32, 0,3980.24, 3,3959.88, 2
31523,1,31.63, 8,31.33,12,0.55,-20,3906.34,32,3991.83,-26,3975.79, 3
31628,1,31.44,-22,31.17,26,0.69,11,3908.29, 0,28.35,-1,3988.11, 4
31733,1,31.58,25,31.60,10,0.57,-16,3908.29,-16,3937.38, 0,30.06,14
31838,1,31.50,-21,31.79,-8,0.72,-25,3909.27, 0,9.70,11,52.80,-8
31942,1,31.38,-10,31.92,-19,0.65,20,3909.27,-32,11.59,-6,19.09,-6
32047,1,31.29,-21,31.99,14,0.54,-24,3907.32,16,3996.04,-9,3.96,-7
32152,1,31.25, 1,31.93, 7,0.50,36,3908.29, 0,3.84,13,3992.44,-2
32257,1,31.27, 1,31.91,15,0.54, 1,3907.32,16,3995.37, 4,5.30, 1
32363,1,31.28,14,31.92, 2,0.58,12,3907.32,32,3993.35, 3,3993.11,-7
32468,1,31.26, 3,31.92,-3,0.52,16,3906.34,32,3989.70, 2,3986.34, 4
32573,1,31.29,-6,31.87,-9,0.52,-7,3908.29, 0,3995.00,13,2.62, 2
32678,1,31.27, 0,31.91,15,0.55,14,3906.34,48,3988.11, 3,3995.61,-8
32783,1,31.27,-1,31.93,-7,0.54,-18,3906.34,48,2.56, 6,3994.94,-3
32887,1,31.27,-5,31.91, 4,0.53,-3,3907.32, 0,3995.49, 3,3994.51, 2
32992,1,31.27,13,31.91,-13,0.52, 7,3909.27,-48,2.20,-2,0.98,-3
33097,1,31.25,-15,31.93,12,0.53,-10,3906.34, 0,3995.30,-4,3991.22,-1
33202,1,31.25,-10,31.93,-12,0.54,10,3908.29,-32,1.16, 0,3994.27, 4
33306,1,31.28,-4,31.89, 6,0.55,-3,3906.34,16,3995.30, 4,3993.41,-2
33411,1,31.29, 2,31.90, 3,0.52,10,3907.32, 0,3994.70, 1,3994.94,-3
33516,1,31.32, 1,31.91, 7,0.55,25,3907.32, 0,3992.44, 6,3.05, 2
33621,1,31.29,-2,31.94, 1,0.59, 1,3908.29,-32,4.70, 2,3.29, 2
33726,1,31.25, 8,31.97,-22,0.56,-29,3906.34,32,3.66, 0,3992.50,-2
33831,1,31.17, 3,31.92,-18,0.51, 4,3908.29,32,3992.68,-2,3981.65,-2
33936,1,31.34, 0,31.89,-11,0.52,-5,3908.29, 0,3986.22,-5,3989.76, 7
34041,1,31.37,-4,31.88,-8,0.55,-1,3908.29,-16,3985.73, 4,2.50,-1
34146,1,31.25, 0,31.87, 3,0.59,-7,3909.27, 0,3993.23, 5,5.91, 3
34251,1,31.28, 1,31.91,-18,0.53,23,3907.32,32,3991.52,-7,0.55,-3
34356,1,31.38,-2,31.90, 8,0.55,13,3909.27,-16,2.99,-5,9.15, 4
34461,1,31.34, 0,31.90, 4,0.59,-4,3910.24, 0,13.17, 2,9.70,-4
34566,1,31.29,13,31.92,-4,0.56, 7,3908.29, 0,4.70,-1,3990.43,-4
34671,1,31.39, 3,31.87,20,0.51,-6,3910.24,-48,26.89,-1,5.91,-1
34776,1,31.44,-11,31.56,-22,0.58, 1,3907.32, 0,53.41,27,9.63,-1
34881,1,31.57,15,31.44,-21,0.55, 0,3907.32,16,56.71,10,25.24, 3
34986,1,31.27,-34,31.04,19,0.79,-8,3908.29, 0,148.72,-6,18.60,-17
35091,1,31.49,12,31.35,-13,0.59,-16,3908.29,-32,0.55,65502,3973.66, 0
35196,1,31.77,19,31.40,-9,0.44,-5,3906.34,16,3974.27, 9,4.57,19
35301,1,31.80,-5,31.32,-9,0.48,16,3908.29,16,34.76,13,62.13, 9
35406,1,31.73,11,31.40,21,0.53,-9,3907.32, 0,35.37,-13,81.65, 3
35511,1,31.69,-14,31.38, 4,0.57, 9,3909.27,-16,42.68, 5,71.59,-9
35616,1,31.51,16,31.40,-3,0.73,-16,3907.32,16,12.01,-10,27.93,-21
35721,1,31.65, 5,31.28,12,0.84,-16,3908.29,-32,3967.44,30,32.32,-1
35825,1,31.69,-1,31.43,-19,0.80,-16,3908.29,-16,3980.12,19,41.10,-2
35930,1,31.81, 3,31.49,-3,0.65,15,3908.29,-16,3995.12, 2,44.51, 0
36035,1,31.74,-5,31.39,-7,0.73,-6,3909.27, 0,39.02, 6,30.85,-10
36140,1,31.75, 6,31.38,-9,0.68,-8,3907.32, 0,1.16, 7,3991.34,-5
36245,1,31.76, 1,31.40, 5,0.61, 0,3907.32,-16,3.35, 5,3984.88,-4
36350,1,31.76, 0,31.45,-13,0.60,-5,3906.34,32,3989.33,-1,3987.20,-1
36454,1,31.79,10,31.45,-12,0.62,13,3906.34,16,3986.46,-3,3992.62, 5
36558,1,31.78, 3,31.42,-26,0.66, 6,3907.32, 0,3995.12,-6,8.60,10
36663,1,31.73,-14,31.35,-3,0.73, 6,3907.32,16,2.38,-7,22.01, 3
36769,1,31.59,-13,31.15,29,0.81,-22,3906.34,32,20.30,23,12.32,-8
36875,1,31.73,-18,31.47,-11,0.42,-4,3906.34,16,3928.48, 7,0.85, 7
36980,1,31.61, 8,31.52,19,0.46,-15,3907.32,-32,55.06,-27,9.88, 2
37085,1,31.64,14,31.49,12,0.65,-6,3908.29,-32,36.34, 1,1.28,-13
37190,1,31.61, 8,31.59, 2,0.74, 9,3908.29,-32,15.61,-1,3980.00,-6
37295,1,31.71, 7,31.59,13,0.70,-17,3908.29,-16,27.26,-19,3971.77,-3
37399,1,0.04,-36,31.75,23,0.41,-31,3905.37,32,11.46,-2,3942.13,-28
37504,1,31.88,77,31.78, 2,0.64,-28,3907.32, 0,79.76,-22,3910.24,24
37608,1,0.79,53,30.72,-13,31.98,-87,3906.34, 0,3930.61,-20,3947.56,35
37713,1,0.20,-23,31.28,124,31.19,-8,3906.34,-32,3984.76,79,166.52,103
37818,1,29.08,-117,1.47,-61,30.98,-74,3906.34,-16,50.67,-265,261.16,-36
37923,1,28.23,-6,31.09,235,1.79,-863,3905.37, 0,3866.40,391,3964.15,157
38028,1,31.43,-46,31.78,130,0.51,39,3906.34, 0,20.85,32,13.35,49
38133,1,31.02, 1,31.72,-15,0.18,47,3906.34, 0,0.91, 3,3966.34,-24
38238,1,31.28,118,31.66,-101,0.31, 8,3906.34,16,3992.62,-65446,3912.20,34
38343,1,30.60,-6,31.48,-5,0.72,12,3905.37,16,5.06,-18,3849.09,-14
38448,1,31.19,-1,31.84,47,0.73,12,3905.37,16,65.30,-8,3895.18,-22
38553,1,31.47, 5,31.50, 6,0.58, 1,3906.34, 0,79.09,42,3875.12,17
38658,1,31.85,34,31.88,69,0.57,-8,3907.32,-32,123.29,-18,3914.57, 9
38763,1,0.09,15,0.19,-7,0.62,-7,3905.37,32,81.65,-31,3954.70, 8
38867,1,0.02,232,0.30,-155,0.63,-231,3905.37,16,9.09, 0,3979.33,46
38972,1,0.18, 3,0.22,-69,0.76, 6,3906.34, 0,3958.78,-36,3975.00, 3
39077,1,0.06,-40,0.07,-16,0.78,-8,3906.34,32,3989.94,-9,2.68, 4
39182,1,0.16,-49,0.12,-35,0.78,37,3906.34,48,3953.17,-5,22.32,11
52701,2,31.97,-2,31.32, 1,0.56, 1,3903.41,32,15.12,15,3993.35,20
53006,2,0.02, 8,31.60,-4,0.43,15,3905.37,-16,3968.35,-63,3986.34, 2
53111,2,0.04,-13,30.99,-2,0.58, 5,3904.39,32,3982.56,25,3989.94, 1
53216,2,0.02, 7,31.31, 3,0.54, 1,3903.41,64,3960.79,-9,8.17,12
53321,2,0.01, 3,31.38,18,0.49,-15,3905.37,16,3993.23,-1,34.76, 5
53426,2,31.88, 0,31.38, 2,0.40,-21,3904.39,32,3976.16,10,65.37, 5
53531,2,31.44,-30,31.36,38,0.37,-12,3904.39,-16,22.74,-6,87.44, 2
53636,2,30.97, 0,31.56,-14,0.09,-4,3905.37, 0,3797.07,-47,72.13,-25
53741,2,30.58,21,31.44,-24,31.87,-8,3903.41,16,3708.35,-5,3972.20,-27
53845,2,31.10, 8,31.54, 8,31.80,-23,3904.39, 0,3832.20,20,3936.65,11
53950,2,31.17,-18,31.59, 8,31.87,29,3906.34,16,3905.49,15,3943.66, 3
54055,2,30.89, 3,31.56,-2,31.92,10,3905.37,32,3937.38, 6,3969.70, 2
54160,2,31.15,27,31.51,16,31.97,14,3906.34,-32,1.40,24,3989.70,-1
54265,2,31.20, 0,31.57,-1,31.99,-2,3908.29,-32,103.17, 9,9.09,-5
54370,2,30.96,-24,31.57,17,0.37,-11,3906.34,-16,230.55, 8,3956.65,-25
54474,2,30.78,13,31.74,-2,0.45, 8,3905.37,16,44.21,-52,3875.49,-46
54579,2,31.38,-4,31.14,-64,0.37,-26,3905.37,-16,3919.39,15,3856.95,11
54684,2,0.43,-12,31.03,-2,31.98,-42,3904.39,32,127.13,71,3839.21,-11
54793,2,31.72,-64,32.00,-65508,29.54,-18,3905.37,-32,3950.49,-45,94.63,120
54898,2,29.60,23,0.76,67,31.02,-65,3904.39, 0,193.66,-32,364.57,35
55003,2,25.33,669,26.42,-214,10.86,3676,3904.39,16,295.49,942,23.41,640
55108,2,0.05,-101,0.08,65217,0.49,315,3903.41, 0,3989.82,-101,3970.67,100
55213,2,31.51,-54,31.70,20,0.62,32,3905.37,-16,50.49,-26,3977.68,22
55318,2,31.33,-17,31.93,-6,0.52,-29,3904.39, 0,3993.23,-43,3972.80,-23
55423,2,31.38,29,31.78,25,0.74,-13,3902.44,16,10.67,-18,3957.62,17
55527,2,31.37,13,31.70, 7,0.73,16,3903.41,-32,3995.73,-6,3986.59, 0
55632,2,30.62,-54,31.46,31,0.85, 2,3905.37,-16,9.09,-69,3910.98,-39
55737,2,31.45,35,31.85,-18,0.37,-16,3906.34,-32,3972.62,-37,3864.76, 8
55841,2,0.05, 0,31.60,-4,0.41, 5,3902.44,16,5.61,-7,3919.82,16
55946,2,0.41, 5,31.51,-24,0.69,21,3907.32,-64,43.35,31,3964.39, 2
56051,2,0.29,-5,31.55,19,0.83,19,3903.41,32,75.79, 2,3974.94, 0
56156,2,0.21,-8,31.83, 7,0.80,12,3904.39, 0,39.33, 6,3973.90,-7
56261,2,0.28,-37,31.84,46,0.78, 3,3904.39,-16,10.06,18,3965.43,22
56366,2,0.25,-7,31.91,-18,0.80,27,3903.41,16,3983.11,-26,3988.60, 8
56471,2,0.16,571,31.71,-77,0.92,63296,3903.41,16,23.35,19,8.90,154
56576,2,0.20, 6,31.61, 0,1.16,17,3904.39, 0,24.15,81,3955.43,-28
71190,3,31.96, 3,31.53,-59,0.42, 6,3903.41,16,3907.07, 9,37.13, 2
71495,3,31.81,-17,31.68,-1,0.33,-3,3902.44, 0,3957.80,-25,92.56,12
71600,3,31.25,-12,31.70,-35,0.13,-36,3904.39, 0,3891.95,-50,116.28,13
71705,3,30.28,-1,31.37,-15,31.94, 8,3903.41,-32,3684.33,-21,81.10,-35
71810,3,30.86,30,31.53,14,31.95,14,3903.41, 0,3893.72,70,3966.22,-12
71915,3,31.09,21,31.62,10,31.85, 9,3904.39,-32,3853.17,-8,3938.29,-5
72020,3,31.26,-17,31.57,12,31.78,-3,3904.39, 0,3865.06,26,3962.26,17
72125,3,31.13,18,31.53,20,31.88, 4,3905.37,-64,11.77,55,22.20, 9
72230,3,31.16,10,31.74, 1,31.94,16,3903.41,-16,76.89,-8,22.32,-2
72335,3,31.11,-18,31.78,-5,0.10,-3,3902.44,-32,32.32,-6,27.01, 0
72439,3,30.97,-36,31.51,-34,0.01,11,3902.44,32,3660.43,-59,3975.18, 3
72544,3,31.25, 4,31.48, 0,31.88,29,3902.44,16,157.01,56,3985.49, 1
72649,3,30.91,22,31.69,-10,31.77, 9,3905.37,-64,7.26,-47,3977.87,-2
72754,3,31.23, 2,31.69,-3,31.80, 8,3902.44,32,6.59, 1,3994.63, 0
72858,3,31.33,-23,31.64,-1,31.85,25,3902.44, 0,3993.11,19,18.17, 3
72963,3,31.02,-19,31.65,-14,31.92,46,3903.41,32,28.48, 1,16.28,-2
73068,3,31.23,35,31.63,-5,0.18,26,3903.41, 0,21.59,22,2.13,-3
73173,3,31.09,-3,31.74, 0,0.30, 7,3903.41,16,44.88,13,3969.39, 1
73278,3,30.99,-24,31.53,-20,0.67,18,3902.44, 0,52.50,35,3911.52,-40
73383,3,29.80,-26,30.53,-37,1.40,33,3900.49,80,3994.33,25,3687.26,-70
73488,3,31.85,29,31.17,24,31.59,-118,3903.41, 0,10.73,12,3649.15,22
73593,3,31.89,-69,0.08,-24,30.43,15,3902.44, 0,3962.01,-13,3825.73,88
73698,3,30.94,44,0.87, 3,30.31,37,3901.46,-16,3961.22,-27,299.70,76
73803,3,27.83,-165,31.06,-28,31.70,129,3902.44, 0,58.41,92,611.89,128
73908,3,24.96,-1571,31.23,324,6.68,3901,3902.44,-16,18.48,261,160.30,-82
74013,3,31.64,69,31.72,-361,0.85,229,3901.46, 0,3968.60,50,8.11,83
74118,3,31.23, 6,31.70, 3,0.32,-5,3902.44, 0,5.61,-61,25.12,34
74223,3,31.04,27,31.68,27,0.18,-13,3902.44,16,3986.40,13,6.16,-18
74328,3,31.18,12,31.86,-6,0.28,-6,3901.46, 0,11.71,-19,3932.44, 1
74433,3,31.08,60,32.00,-65525,0.45,-49,3903.41,-16,17.68,-3,3981.95, 8
74538,3,31.22,33,0.13,17,0.32,35,3904.39,-16,36.95,-30,3985.85, 3
74643,3,30.92,-39,0.15,11,0.15,-24,3903.41,-48,3922.13,-73,3991.04,-11
74748,3,31.06,41,0.14,-72,0.15,15,3902.44, 0,3892.80,16,8.66,10
74853,3,31.20,-29,0.02,10,0.17,13,3904.39,-64,3980.24, 4,21.10,17
74957,3,31.27,-1,31.84,-28,0.26,21,3903.41,-32,3939.70,14,21.28, 8
75062,3,31.40,-18,31.48,-8,1.18,13,3903.41, 0,3977.26,-25,28.35,-27
75167,3,31.01,-18,31.91,-22,0.02,13,3901.46,16,0.98,65509,0.43,65523
75273,3,31.10,-2,31.72,-17,0.25, 5,3905.37,-32,3986.04, 0,3978.23, 3
75379,3,30.73,-59,31.67,26,0.32,-7,3902.44,-16,3948.05,-10,3922.74,-12
75484,3,30.95,12,31.73,49,0.39,48,3901.46,32,86.04,-65,3883.48,-31
75589,3,31.60,28,31.53,-18,0.39,-3,3903.41,-16,10.37,-21,3866.10,37
75694,3,0.03,-4,31.39,13,0.57,-36,3903.41,16,49.27, 9,3893.35, 0
75799,3,0.19,25,31.54,47,0.64,-17,3900.49,32,92.80,-5,3917.93,14
75907,3,0.23,13,31.63,29,0.78,-18,3904.39,-32,62.50,-8,3939.82, 9
76013,3,0.18,-2,31.84,-14,0.85,15,3902.44,16,3995.91,-14,3950.61,-2
76118,3,0.19,17,31.92,-14,0.84,-25,3903.41,-32,3986.40,-19,3959.82, 5
76223,3,0.33,-10,31.93,-44,0.79,-30,3902.44, 0,3974.94,-29,3961.04, 3
76327,3,0.37,18,31.87,58,0.80,-25,3904.39, 0,3981.34,-49,3960.37, 5
76432,3,0.46,-12,31.65, 4,0.85, 3,3904.39,-48,3945.00,41,3981.65,-1
76537,3,0.42,-2,31.79,11,0.75, 9,3903.41,-16,14.27,-29,3988.17,-3
76642,3,0.42,21,31.74,-9,0.69,-28,3903.41,16,10.85,-23,7.26,21
76747,3,0.32,11,31.84,-23,0.75,-1,3902.44,32,3958.05,-32,3.17,-15
83865,4,0.10,-4,31.52,-13,0.52,16,3902.44,-32,3961.10,-12,0.49,-1
84171,4,0.02,-16,31.37,-3,0.60,28,3902.44, 0,3988.54, 7,3968.66, 1
84276,4,31.89,-8,31.06,-26,0.73,31,3900.49,48,7.26,43,3964.70,-2
84380,4,31.93, 2,31.44, 5,0.67,13,3901.46,32,3993.35,-25,3980.24, 4
84485,4,31.97,-3,31.26,11,0.60,-15,3901.46,16,3993.11,12,3989.88, 4
84590,4,0.06,11,31.50, 1,0.40,-18,3900.49,32,3958.29,-30,17.68,20
84695,4,31.78,-1,31.42, 6,0.13,-19,3902.44,-16,3885.00, 2,107.62,24
84800,4,30.56,-86,31.53,-24,31.87,24,3903.41, 0,3843.96,-47,148.29,-22
84904,4,30.54,16,31.52,11,31.83, 3,3904.39, 0,3837.20,61,1.59,-9
85009,4,31.03, 4,31.58,-3,31.98,-9,3902.44,16,3955.98,27,1.59, 0
85114,4,31.26, 9,31.57,89,31.97,46,3901.46, 0,5.18, 4,1.04,-1
85219,4,31.17,-3,31.58, 6,31.96,-12,3903.41,-16,27.13, 0,3995.98,-5
85323,4,31.03,-16,31.58,-1,31.84,17,3904.39,-32,35.24, 4,0.79, 2
85428,4,30.99,-1,31.59,-1,31.83,-18,3902.44, 0,25.18,-11,4.15, 4
85533,4,31.11,26,31.46,-5,31.84,12,3902.44,-16,54.09,51,23.78, 6
85638,4,30.87, 5,31.65,11,31.76,10,3901.46,64,171.40,-11,23.41,-8
85743,4,31.17,-8,31.82, 2,31.83,22,3901.46, 0,42.62,-38,3986.52, 3
85848,4,31.22,14,31.72, 9,0.01,-3,3902.44, 0,3980.55, 5,3979.27, 0
85953,4,31.01,-7,0.09,39,0.31,-10,3902.44, 0,66.65,-29,3952.26,-21
86058,4,31.01,20,0.07,-4,0.53,-9,3902.44, 0,3929.94,-6,3912.68,-9
86163,4,30.09,-53,31.66,-32,0.70,80,3904.39,-16,3885.00, 8,3759.02,-98
86268,4,31.16,125,29.37,-211,31.41,-149,3903.41,-32,3659.27,106,3566.59,-19
86372,4,0.51,-93,31.27,-5,29.86,46,3903.41,-16,3909.88,69,3967.56,157
86477,4,31.25,-74,0.48,-22,31.00,-59,3903.41,-32,3955.37,-33,324.94,39
86582,4,29.06,48,0.90,195,29.89,-64,3901.46,48,3833.96,-38,599.51,61
