Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
148497,9,29.03,-32,30.63,-24,0.63,-40,3892.68, 0,116.22,71,170.06,-43
148602,9,0.51,835,1.26,-201,29.34,-658,3891.71, 0,17.20,64185,3870.49,566
148707,9,0.10,50,0.06,187,0.78,-4,3892.68,-32,170.61,-207,70.98,-18
148812,9,31.42,24,31.64,20,0.49, 4,3890.73,-16,54.57,15,21.16,-45
148917,9,31.59,14,31.81,45,0.73,-41,3891.71,32,32.38,11,3967.74, 3
149021,9,31.62, 8,31.80, 0,0.80,33,3892.68, 0,3.29,-3,3951.34,-4
149126,9,31.78,31,31.71,46,0.83,-65,3893.66,-32,3969.51,-20,3969.45,16
149231,9,31.78,-3,31.72,14,0.80,14,3892.68, 0,3965.55,-19,3984.21,-1
149336,9,31.90,-17,31.54,-84,0.77,28,3892.68,-16,3957.87,19,3.35, 2
149441,9,31.76,-10,31.54, 4,0.80,13,3893.66, 0,3995.30, 7,10.73,-3
149546,9,31.65,-7,31.58,40,0.80, 1,3890.73,32,3985.18,-21,27.26, 2
149651,9,31.44,-4,31.51,-116,0.65,-6,3893.66,-32,3943.90,-48,35.37, 7
149756,9,31.33,32,31.30, 4,0.65,35,3894.63,-32,3932.68,74,3992.93,-12
149860,9,31.53,-5,31.40,21,0.60,-25,3895.61,-64,5.06,-16,3957.13,-12
149965,9,31.74,50,31.39,38,0.55, 3,3892.68,32,3973.96,-28,3915.00,-10
150070,9,0.03,-24,31.48, 3,0.71,11,3891.71,32,3990.30,10,3927.01,33
156518,10,31.93,-9,31.16,-3,0.31,-2,3893.66,-32,3926.46, 0,3951.59,-5
156823,10,0.01, 7,30.96,-6,0.13, 8,3890.73,32,3920.91, 9,3943.41, 3
156928,10,0.00,22,30.87, 7,31.92,14,3892.68, 0,3894.94, 3,3938.48, 3
157033,10,31.85,14,30.86,12,31.84,-1,3891.71, 0,3925.55,15,3922.74, 0
157138,10,31.89,-8,31.07, 1,31.85, 2,3890.73, 0,3959.27,-5,3950.49,13
157243,10,31.90,21,31.12,14,31.86,-53,3892.68,-16,30.91,25,3965.12,10
157348,10,0.06, 6,31.30, 2,31.75,-4,3891.71, 0,71.83,12,9.39,-3
157452,10,0.10, 7,31.17,-6,31.90,-10,3890.73, 0,3994.88,-4,1.04,-4
157557,10,0.06,-10,30.78,-38,31.99,-23,3891.71, 0,3950.18,-19,3975.61,-6
157662,10,31.91,-30,30.40,-1,31.89,-6,3892.68,-32,3904.15,31,3980.00,16
157767,10,31.60,-2,31.05,23,31.80,-2,3892.68,16,3975.00,-48,3988.35,16
157872,10,31.66,-13,31.31,18,31.77,-4,3890.73,32,3986.65, 9,47.32,-3
157976,10,31.68,16,31.24,10,31.60, 9,3890.73, 0,18.48, 3,3966.65,-10
158081,10,0.00,11,31.28,-13,31.78,-9,3891.71, 0,3993.96,-70,3936.83,-4
158186,10,0.15,-4,30.84,18,31.79,16,3890.73, 0,3952.07,18,3953.54, 4
158291,10,31.95,-14,30.87, 4,31.89, 8,3890.73,16,4.88,-9,3905.67,-18
158395,10,31.51,-6,30.83,33,0.02,65477,3890.73, 0,261.71,29,3895.00,-5
158500,10,0.46,37,31.59,40,31.19,-80,3892.68, 0,353.54,-67,13.29,-1
158605,10,0.28,13,0.36, 0,31.30,87,3891.71, 0,261.46,27,3852.93,-61
158710,10,1.11,-7,31.45,-9,0.07,33,3890.73,32,3813.23,-135,38.17,83
158814,10,31.73,63,31.32,34,0.58,-67,3891.71, 0,3915.79, 0,230.43,13
158919,10,30.47,-636,30.90,168,1.41,510,3890.73, 0,3938.17,-245,260.00,-87
159023,10,1.00,-452,31.41,-887,0.40,369,3892.68,-32,3605.06,-122,48.11,-51
159128,10,31.97,39,31.49,-90,0.91,-38,3891.71, 0,3938.96,-53,2.87,10
159233,10,31.91,-22,31.34,12,0.72, 9,3890.73, 0,24.27,-10,3992.07,-26
159338,10,31.96, 4,31.33,15,0.63,-31,3890.73,16,23.66,14,3.60, 2
159442,10,31.99, 1,31.32,-8,0.69,-1,3890.73, 0,42.87,15,10.79, 6
159547,10,31.96,-10,31.42,70,0.65,-12,3890.73, 0,29.33, 8,20.98,15
159652,10,31.85,-32,31.49,26,0.81,13,3891.71, 0,3987.80,-7,7.07,-5
159757,10,31.79, 6,31.48,-11,0.73, 7,3890.73,32,3969.51,-6,2.87,-11
159862,10,31.91,-5,31.38,34,0.58,22,3891.71, 0,3985.24,30,3993.96,15
159967,10,31.76,16,31.29,-95,0.73,55,3890.73,32,3991.95,-35,7.80,-24
160071,10,31.80,-2,31.36,11,0.68,-44,3890.73,-16,3992.93,27,15.67, 6
160176,10,31.77, 6,31.47,27,0.72,-12,3891.71,16,31.04,12,50.30,25
160281,10,31.53, 6,31.20,-33,0.69,15,3890.73,64,3880.43,102,44.70,-9
160386,10,31.26,-20,31.03,-46,0.51,-72,3893.66,-32,3924.09,-10,3985.37,-50
160490,10,31.46,23,31.20, 4,0.53,34,3892.68,-32,3991.59,32,3964.39,-12
160595,10,31.65,-2,31.28,-13,0.50,-15,3891.71, 0,3978.78,-28,3936.89,-11
160700,10,0.09,64887,31.28,-76,0.54,26,3891.71,32,37.99,-352,3986.65,-272
160805,10,31.77, 9,31.38,13,0.59,16,3892.68, 0,24.02,-3,3928.90,-11
