Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
210399,9,0.09,10,31.59, 8,0.88, 1,3895.61, 0,3927.93,19,9.70,-4
210503,9,0.11, 9,31.52,-22,0.77, 6,3894.63, 0,3905.85, 6,3993.90,-7
210608,9,31.83,-65151,31.51,-287,1.02,-170,3896.59,16,3889.39,53,0.37,65383
210713,9,0.20,12,31.32,24,0.55,-28,3895.61, 0,3976.28,-12,3995.91,-65525
219257,10,31.58, 7,31.49, 6,0.02,-8,3894.63,16,3928.96,-6,3920.67, 1
219562,10,31.15,-30,31.54,-7,31.85, 3,3895.61,48,3827.74,-22,3905.91,-6
219667,10,30.39, 1,31.41, 1,31.63,-5,3894.63,32,3748.66, 6,3886.59,-14
219772,10,30.80, 4,31.65,19,31.77,-24,3895.61, 0,3958.11,28,3904.21, 7
219876,10,31.25,21,31.75,-16,31.80,-2,3896.59,-32,3933.90,-4,3924.21, 4
219981,10,31.79, 0,31.81,14,0.02,65480,3896.59,16,51.34, 5,3938.60, 9
220086,10,31.23,-17,31.65, 4,0.15,-5,3895.61,16,97.80,45,3943.35,-7
220191,10,31.03,-9,31.81,27,0.06,-32,3894.63, 0,87.80,65,3905.67,-9
220295,10,0.32,-4,0.73,-32,30.93,-2,3893.66,32,77.07,10,42.99,89
220400,10,31.52,144,0.37,-174,31.00,103,3893.66,48,3757.74,97,167.62,20
220504,10,31.84,-75,29.93,-1912,0.41,259,3896.59,-16,3830.00,686,3678.29,368
220609,10,31.62,182,31.83,-46,0.15,-58,3895.61,16,3787.74,-50,3756.46,132
220714,10,0.40,66,31.22,-12,31.99,-65519,3894.63, 0,6.28,42,3926.04,-21
220819,10,0.66,-4,31.42,-19,31.82,-20,3895.61,-32,3912.80,-15,3886.10,14
220923,10,0.75,-14,31.61,-1,31.67, 9,3894.63, 0,3955.30,23,3932.68,18
221028,10,0.92,-30,31.56,-25,31.18,49,3894.63,16,7.93,58,5.73,33
221133,10,0.56,-13,31.37,-25,31.69, 1,3895.61,16,0.30, 5,32.62,-12
221238,10,0.87, 7,31.29, 8,31.65,-9,3896.59,32,3988.78,-16,40.06,26
221343,10,0.91,-4,31.00, 0,31.52,-5,3895.61, 0,3990.43,13,77.50,23
221448,10,0.77,-10,31.22,67,31.86,-26,3894.63, 0,79.57,20,102.68,-9
221552,10,0.55, 7,31.39,-80,0.17,-39,3895.61, 0,57.01,-78,83.29,-29
221657,10,0.39,18,31.30,-3,0.30, 3,3895.61,16,11.10,-27,71.52,20
221762,10,0.57,-21,31.58,-19,0.45,53,3894.63,48,49.02,32,124.02, 6
221867,10,0.62,20,31.64,-60,0.54, 0,3894.63,32,3919.51,40,52.26,40
221971,10,0.66,-10,31.67, 7,0.55,-11,3894.63,16,21.59,34,89.57,14
222076,10,0.36,-9,31.89,-21,0.79,-19,3895.61,-32,3950.06,-18,85.79,-9
222181,10,0.24,-14,31.75, 5,0.81,-2,3896.59, 0,3936.83,-16,71.34,-4
222286,10,0.19,-10,31.61,-26,0.92,20,3894.63,16,3920.61,22,47.38,-15
222391,10,0.17,13,31.57,-6,0.85, 8,3894.63, 0,3935.55,15,3991.40,-11
222496,10,0.22,-10,31.74,35,0.63,19,3894.63, 0,4.51,-70,10.91, 4
222600,10,0.19,15,31.50,23,0.68,-6,3897.56,-64,3947.26,-24,21.34,-6
222705,10,0.08, 1,31.34,-5,0.65,42,3896.59, 0,3929.02,-9,14.76,-9
222810,10,0.06,13,31.38,-32,0.55, 9,3894.63,16,3934.33,-1,14.94, 3
