n_samples,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,mag_acc_mean,mag_gyro_mean,timestamp_inicio,timestamp_fim,classe
50,-9068.0,-32768.0,-18312.0,-1328.0,-16031.0,-30815.0,28332.0,11220.0,32767.0,-1264.0,14198.0,32767.0,4095.36,-9085.52,2636.42,-1300.8,-2267.08,4713.7,7545.445094253883,14420.407248396281,11601.545995409406,19.530488985173925,6307.163073331782,15719.313697805002,17352.07170384448,15185.60514672403,2025-11-25T15:36:22.816185,2025-11-25T15:36:25.470970,0
50,-9248.0,-32768.0,-12404.0,-1344.0,-16125.0,-32768.0,24360.0,14580.0,25928.0,-1280.0,19882.0,30036.0,4293.04,-13519.28,353.12,-1310.72,-458.0,-1955.52,8405.712374236939,15561.454753383437,8152.015506952866,14.60827162945706,9172.039428611284,18717.005508617025,20315.563754014238,18857.366101139687,2025-11-25T15:36:25.470970,2025-11-25T15:36:28.130941,0
50,-32768.0,-32768.0,-17960.0,-1376.0,-23934.0,-32768.0,26568.0,10144.0,25412.0,-1296.0,29364.0,32767.0,2797.68,-15408.56,-1507.04,-1328.96,2257.52,-4580.04,9490.684513648106,14092.861512354402,8170.758576680625,18.217530019187564,10115.788902977365,20710.159679693443,21519.813873268828,21524.25957857059,2025-11-25T15:36:28.130941,2025-11-25T15:36:30.787948,0
50,-12744.0,-32768.0,-22456.0,-1376.0,-20317.0,-32768.0,15240.0,16336.0,30404.0,-1312.0,31839.0,32767.0,1414.64,-13111.84,-457.28,-1338.24,-562.36,5807.08,7191.377886775246,15788.603767730698,10293.223477686666,18.315632667205357,10226.623860805676,18938.645463538305,21106.094746924766,20497.88452522351,2025-11-25T15:36:30.787948,2025-11-25T15:36:33.510310,0
50,-15460.0,-32768.0,-14808.0,-1408.0,-19406.0,-32768.0,32767.0,7892.0,27408.0,-1296.0,24233.0,32767.0,2579.74,-11822.8,3035.04,-1355.2,-953.74,2391.2,8159.409691417633,14833.957287251436,10291.669534064918,21.996363335788033,8695.404309886919,16727.20247022795,18915.092386590855,16981.50564150636,2025-11-25T15:36:33.510310,2025-11-25T15:36:36.102672,0
50,-7596.0,-32768.0,-10672.0,-1392.0,-13474.0,-32768.0,28692.0,7208.0,24496.0,-1312.0,18162.0,32767.0,6054.16,-10684.08,992.4,-1363.2,1402.22,-5415.76,9324.964693466673,15042.298026352224,7838.283822368261,18.38260046892169,7359.397685381597,13751.522320906875,17559.538477927825,14895.559806523248,2025-11-25T15:36:36.102672,2025-11-25T15:36:38.762530,0
50,-16864.0,-32768.0,-22556.0,-1424.0,-16114.0,-32768.0,32767.0,9812.0,31864.0,-1344.0,16298.0,32767.0,1942.22,-13859.84,2525.2,-1384.96,-145.56,4167.28,9618.90280913577,15293.415617657161,10678.908506022513,17.573798678714855,7678.383437052359,18321.11765809062,21483.741820951658,18269.800149850515,2025-11-25T15:36:38.762530,2025-11-25T15:36:41.418633,0
50,-21976.0,-32768.0,-13624.0,-1440.0,-20311.0,-32768.0,26116.0,11304.0,32767.0,-1360.0,26172.0,32767.0,3431.12,-11864.64,2251.02,-1397.44,-437.24,-146.62,9636.278793476245,15551.448742493414,10825.297964471925,19.095716797229688,11822.212020700694,18231.41277782937,20496.31558141754,20080.818183534142,2025-11-25T15:36:41.418633,2025-11-25T15:36:44.078510,0
50,-14336.0,-32768.0,-23420.0,-1440.0,-18410.0,-32768.0,32767.0,12116.0,20996.0,-1376.0,25686.0,32767.0,3779.82,-12089.28,-2655.44,-1410.88,269.76,-3186.6,7900.202335864569,14498.25266028979,8242.168491750213,17.436329889056356,8632.763174233382,17252.468931721047,18976.637466213877,17005.962365818814,2025-11-25T15:36:44.078510,2025-11-25T15:36:46.733619,0
50,-5976.0,-30756.0,-4772.0,-1440.0,-5885.0,-31590.0,24996.0,920.0,13024.0,-1360.0,14607.0,7899.0,10306.4,-10200.4,3273.2,-1406.4,3742.86,-6418.92,6648.667018282687,7409.076520052955,3723.395031419578,18.7275198571514,5063.775204370747,8779.535570495742,17225.12059947831,10576.730376051792,2025-11-25T15:36:46.733619,2025-11-25T15:36:49.391455,0
50,-11464.0,-32768.0,-5992.0,-1440.0,-10437.0,-6540.0,24804.0,6136.0,10976.0,-1376.0,2496.0,25428.0,12474.32,-6563.36,5492.08,-1401.6,-2381.46,2192.46,6526.991004865871,6723.574637824734,3036.8452567755244,17.527121840165314,2598.340872249059,6281.515190493453,17304.99626485582,5737.174344729831,2025-11-25T15:36:49.391455,2025-11-25T15:36:52.714980,0
50,-32768.0,-32768.0,-14424.0,-1456.0,-16998.0,-32768.0,13772.0,32767.0,11056.0,-1376.0,14815.0,23838.0,-2085.28,-5242.86,-596.96,-1411.2,-1884.88,1396.5,10934.21528787503,15113.643644085301,5661.144961789973,17.232527382830412,8696.913449356616,14700.268713530375,16120.769590662245,15839.573666519926,2025-11-25T15:36:52.714980,2025-11-25T15:36:55.119073,0
