n_samples,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,mag_acc_mean,mag_gyro_mean,timestamp_inicio,timestamp_fim,classe
50,-15860.0,-22204.0,-5992.0,-720.0,-9607.0,-5453.0,8380.0,-8300.0,5868.0,-640.0,11468.0,23655.0,-5861.28,-14345.52,-1112.32,-670.08,819.74,2695.24,5853.183773093067,3272.3803094383757,1697.545492056104,19.103758792447103,3860.3831250796857,6416.887976457124,16885.13467575018,5829.402803539048,2025-11-25T15:23:52.315008,2025-11-25T15:23:54.968931,0
50,-4760.0,-21664.0,-4976.0,-704.0,-5228.0,-3357.0,5104.0,-11544.0,5896.0,-640.0,4795.0,26014.0,-530.96,-16123.84,2001.36,-672.32,-344.86,7871.1,2117.615233794846,1852.464211368198,2034.7978549231862,17.66968024611651,2372.095908769289,6617.002733111118,16512.202491234446,8720.060103177011,2025-11-25T15:23:54.968931,2025-11-25T15:23:57.623928,0
50,-10764.0,-20492.0,-4796.0,-720.0,-5661.0,-20586.0,7948.0,-11672.0,7944.0,-656.0,7444.0,17384.0,494.4,-16141.76,2592.16,-683.2,-674.76,-1334.02,3948.274762475378,1732.52096737673,2812.409410878864,16.079800993793423,2568.263043848897,8882.673612128276,17052.264580384934,8185.998632620158,2025-11-25T15:23:57.623928,2025-11-25T15:24:00.285911,0
50,-288.0,-17780.0,-3336.0,-720.0,-11672.0,-15209.0,7816.0,-13720.0,5856.0,-656.0,5331.0,7620.0,4297.76,-15976.64,951.44,-688.32,47.2,195.96,1987.9110096782501,936.9080586695794,2270.7543078017047,18.518574459174765,3763.4898219604634,5874.441733339433,16841.46418951865,6169.806854967838,2025-11-25T15:24:00.285911,2025-11-25T15:24:02.940833,0
50,-4964.0,-21996.0,200.0,-720.0,-7866.0,-18212.0,7344.0,-12096.0,7384.0,-656.0,5625.0,10432.0,2021.36,-15686.64,3326.88,-685.44,-10.3,-1593.46,3791.4377313098526,1713.674061891584,1749.4478287734105,16.11478823937814,3724.63380884618,6911.6360905649535,16689.604687695773,6988.479057870561,2025-11-25T15:24:02.940833,2025-11-25T15:24:05.598640,0
50,-12740.0,-32768.0,-9840.0,-752.0,-8778.0,-31375.0,14352.0,-7352.0,7656.0,-624.0,9867.0,14348.0,3060.88,-15543.12,615.6,-688.96,-1674.76,-311.96,4932.684610392195,4233.201061324633,3719.9259562523553,21.56382155370425,4493.683070978637,9064.197036605063,16911.604979352447,9011.805548671053,2025-11-25T15:24:05.598640,2025-11-25T15:24:08.285159,0
50,-19436.0,-22924.0,-6100.0,-752.0,-10880.0,-12898.0,1176.0,3608.0,3924.0,-656.0,7100.0,13000.0,-10042.72,-8737.44,-1700.32,-701.76,-1208.36,373.8,6170.826249506625,8619.718594385782,2261.51225015475,20.740838941566466,4078.2467348604596,5484.24259492594,17023.299198986675,6000.431157016782,2025-11-25T15:24:08.285159,2025-11-25T15:24:10.918097,0
50,-18584.0,-32768.0,-5472.0,-752.0,-6761.0,-21961.0,21108.0,1740.0,9948.0,-656.0,10092.0,21629.0,-3495.36,-10285.44,405.04,-703.04,-710.1,-957.88,10432.601588788868,8115.969433555058,3363.4025448048883,20.342035296400407,3540.6659670180693,9788.534860008416,16622.905865726396,8938.81982473133,2025-11-25T15:24:10.918097,2025-11-25T15:24:13.568418,0
50,-12804.0,-21616.0,-9028.0,-768.0,-12019.0,-19924.0,6256.0,-10912.0,6996.0,-672.0,13278.0,22087.0,-2088.24,-16356.24,-1256.08,-715.52,772.58,1417.36,3452.673158930628,2506.604065743132,3732.1960497272917,19.994239170321034,6018.118041680472,8767.894161678732,17312.632595091323,9689.72399492129,2025-11-25T15:24:13.568418,2025-11-25T15:24:16.228346,0
50,-24596.0,-22352.0,-4256.0,-768.0,-15609.0,-32768.0,3908.0,26828.0,15076.0,-688.0,6503.0,11275.0,-9407.44,1490.48,1978.0,-719.68,-2558.88,-3218.76,5534.749281259269,13737.371320947832,3746.253872870871,21.818744235175405,5780.538025616646,7071.229990772468,17009.625320854317,7923.344542536008,2025-11-25T15:24:16.228346,2025-11-25T15:24:18.888037,0
50,-32768.0,-4320.0,-12192.0,-784.0,-22089.0,-16094.0,3664.0,32767.0,3724.0,-704.0,8702.0,14899.0,-10026.72,11513.14,-861.6,-735.68,567.94,-241.02,8418.514355965664,8931.18104846162,2891.9157940714663,19.85289903263501,4931.151542631802,5024.141859024285,16457.701635344172,5551.02983890343,2025-11-25T15:24:18.888037,2025-11-25T15:24:21.543719,0
50,-29432.0,-21716.0,-12084.0,-800.0,-13459.0,-18163.0,10040.0,32767.0,5296.0,-720.0,17540.0,12591.0,-7335.12,-4965.62,-1772.88,-757.44,1162.56,-1644.0,10129.930030636935,13838.195828777682,3944.268411961843,20.392312276934167,6262.9150214895935,7225.690912293439,17500.272980719237,8542.230498515495,2025-11-25T15:24:21.543719,2025-11-25T15:24:24.207105,0
50,-3404.0,-24188.0,-5620.0,-816.0,-6732.0,-23637.0,12036.0,-10188.0,3004.0,-720.0,7509.0,11673.0,3829.68,-16390.96,-1960.88,-769.28,205.48,-2014.02,4047.5330236577443,3427.4108067752836,2070.5902988278485,22.36339866835987,2858.280925591465,7294.873941309746,17469.120710041352,6729.888064090284,2025-11-25T15:24:24.207105,2025-11-25T15:24:26.867957,0
50,-424.0,-19856.0,-1172.0,-800.0,-6378.0,-6366.0,6676.0,-11484.0,8212.0,-752.0,5194.0,7919.0,2746.64,-15991.2,2774.16,-776.64,-707.14,1942.1,1303.0378315306123,1663.2809985086706,2589.971577913549,13.655416507745196,3095.9638047625817,3482.677414002049,16750.62408221267,4527.011018635083,2025-11-25T15:24:26.867957,2025-11-25T15:24:29.516997,0
50,-11448.0,-21520.0,-9452.0,-816.0,-12221.0,-16878.0,8912.0,-8796.0,5988.0,-752.0,9505.0,18427.0,-3275.04,-15744.16,-1439.36,-774.72,-681.98,-316.12,4521.76946320796,2275.296194872219,3268.518378470588,15.376657634219473,5312.97020691816,7384.311349448912,17067.987612341545,7600.466880348897,2025-11-25T15:24:29.516997,2025-11-25T15:24:32.246500,0
50,-8352.0,-18452.0,-5260.0,-816.0,-4775.0,-7084.0,1660.0,-13012.0,2120.0,-720.0,6212.0,4231.0,-4008.08,-15838.72,-1362.08,-769.92,400.86,-451.74,2600.5640606606867,1284.8095740614638,2091.5808742671175,22.995512605723754,2398.977040407015,3138.2788455457553,16753.91984098208,3699.5556086183997,2025-11-25T15:24:32.246500,2025-11-25T15:24:34.831677,0
50,-9236.0,-20940.0,-6664.0,-816.0,-11563.0,-9840.0,664.0,-12344.0,2456.0,-736.0,7575.0,9048.0,-5120.0,-15514.16,-1862.8,-776.96,-2349.62,-2361.0,2370.4608834570545,1643.9038823483568,2275.9437954395976,17.862765743299665,4903.2489387751875,4677.7876266457415,16768.64963283714,7025.64608571676,2025-11-25T15:24:34.831677,2025-11-25T15:24:38.281750,0
50,-9716.0,-19356.0,-8016.0,-816.0,-11918.0,-13326.0,-420.0,-12616.0,1280.0,-752.0,9180.0,15629.0,-5130.08,-15383.04,-3199.92,-780.8,233.58,24.16,2470.536037705178,1569.4694257614578,1861.1661703351476,18.38260046892169,5285.239302396818,7238.806198151737,16840.353467922137,7565.871231585384,2025-11-25T15:24:38.281750,2025-11-25T15:24:40.939115,0
50,-10572.0,-20176.0,-4924.0,-800.0,-7722.0,-19960.0,2388.0,-11156.0,3132.0,-736.0,12653.0,29187.0,-4632.8,-15891.6,-2094.32,-772.16,1457.44,885.66,3065.462105458164,1639.6727966274248,1669.5285255424658,14.94437686890959,5717.663911633841,13902.03951743772,17045.6677226768,13727.425958895019,2025-11-25T15:24:40.939115,2025-11-25T15:24:43.600460,0
50,-2784.0,-20368.0,-3420.0,-800.0,-11550.0,-17521.0,9064.0,-12092.0,6904.0,-736.0,9896.0,23834.0,2288.72,-16582.32,211.12,-769.6,266.24,-1293.8,2340.965502009801,1513.5805685856303,1710.5878830390445,17.6,3530.985163152063,8289.092859897275,16998.17175730869,7516.846306812887,2025-11-25T15:24:43.600460,2025-11-25T15:24:46.255582,0
50,-13136.0,-19260.0,-10088.0,-816.0,-14410.0,-13240.0,4064.0,-8256.0,4004.0,-736.0,6952.0,16943.0,-8327.52,-13120.4,-4051.68,-767.04,-1614.3,499.98,3315.47678767323,2472.375796678167,3388.3271473693326,19.832256553403095,4076.2170661043065,6506.773770433393,16840.07190821784,6471.115018621898,2025-11-25T15:24:46.255582,2025-11-25T15:24:48.918537,0
50,-11288.0,-20328.0,-9784.0,-800.0,-7112.0,-26338.0,10228.0,-9436.0,9656.0,-736.0,15317.0,17117.0,-1612.32,-15328.32,-1583.36,-769.28,2538.06,-5376.52,5219.052961754652,2452.6963892010767,3932.054230348305,16.884359626589337,5341.117393991635,9775.49861488405,16871.20256423573,10823.037255171355,2025-11-25T15:24:48.918537,2025-11-25T15:24:51.574956,0
50,-9816.0,-21304.0,-7232.0,-816.0,-17202.0,-10618.0,6608.0,-6100.0,9708.0,-752.0,13491.0,18449.0,584.56,-15736.08,3348.48,-775.68,-1817.24,977.3,4177.216068914799,2484.173325998007,3468.051638831233,18.724785713059575,6881.947301629097,6759.216360644184,17024.467180023486,8634.115365418218,2025-11-25T15:24:51.574956,2025-11-25T15:24:54.231816,0
50,-16244.0,-22844.0,-3220.0,-816.0,-11557.0,-7095.0,10724.0,-1760.0,13352.0,-720.0,23951.0,14914.0,1442.48,-14316.4,3590.4,-777.28,940.02,2914.58,6561.470463973757,3898.534391280908,3740.379531544894,18.955780121113452,6910.248905763091,4352.417034660167,16859.09243183709,6946.433591337885,2025-11-25T15:24:54.231816,2025-11-25T15:24:56.894736,0
50,-3764.0,-22220.0,-6424.0,-832.0,-10996.0,-10068.0,6420.0,-12084.0,9768.0,-752.0,4325.0,5993.0,162.4,-15701.36,3858.0,-782.08,-976.62,-1033.0,2434.6647243511784,1986.5674693802875,3208.5348431955667,16.823602467961493,3815.8594045902687,3989.1419779195626,16673.947951341586,5137.93445166277,2025-11-25T15:24:56.894736,2025-11-25T15:24:59.550909,0
50,-2692.0,-20008.0,-5416.0,-816.0,-5859.0,-12733.0,11436.0,-11376.0,4692.0,-736.0,7792.0,14008.0,2955.68,-16798.48,-40.72,-772.48,283.9,398.9,3389.8994288326608,1541.2491328789126,2170.0142215202186,17.828336994795674,3307.583929396199,5606.779383032652,17502.00463039553,5836.372741395648,2025-11-25T15:24:59.550909,2025-11-25T15:25:02.204005,0
50,-21404.0,-28468.0,-9788.0,-832.0,-22457.0,-26972.0,9900.0,4980.0,8200.0,-752.0,11906.0,10868.0,-4250.72,-11255.52,-664.96,-786.56,-3081.64,-2617.74,9692.374056009188,7555.740117923591,3622.8546145822634,17.339157995704404,8260.809046963863,9896.730651705138,17111.756747402498,12041.223520199661,2025-11-25T15:25:02.204005,2025-11-25T15:25:04.904654,0
50,-22868.0,-15528.0,-10680.0,-832.0,-18555.0,-9721.0,-9152.0,11640.0,7620.0,-752.0,14469.0,16071.0,-13797.2,3907.28,-3510.56,-791.68,-4401.64,1357.92,3039.2979452498566,6492.453302227133,3446.5910587709704,18.169689045220338,8633.832740469321,5670.2125809884765,16498.608205410015,10237.261499632772,2025-11-25T15:25:04.904654,2025-11-25T15:25:07.524249,0
50,-18808.0,2132.0,-10708.0,-832.0,-16043.0,-16270.0,-2828.0,16556.0,88.0,-736.0,14460.0,12169.0,-12282.24,8508.08,-4632.24,-791.36,555.18,-1018.98,3352.29317667772,3207.9670312520357,2768.31563633918,19.52,7392.008535411739,6031.112214144254,16442.143428769028,8332.463628068394,2025-11-25T15:25:07.524249,2025-11-25T15:25:10.178787,0
50,-24524.0,1440.0,-15756.0,-848.0,-17640.0,-24609.0,-3016.0,17048.0,7128.0,-768.0,8489.0,18863.0,-12131.12,7971.36,-5675.2,-797.76,-1630.68,29.64,5051.655746940799,3824.465943161215,4105.559080076671,16.32,5553.362420876203,8965.214455349074,16970.458997924085,9349.166561081342,2025-11-25T15:25:10.178787,2025-11-25T15:25:12.842722,0
50,-17204.0,-18356.0,-7392.0,-864.0,-9493.0,-20053.0,1176.0,8460.0,8376.0,-752.0,11614.0,25050.0,-10340.24,-5222.64,212.88,-794.56,207.86,1642.48,5070.922624375174,9798.109159955302,4776.913767863096,19.62463757627131,5095.50014428417,11423.61868278174,16587.46659587714,10245.845450805484,2025-11-25T15:25:12.842722,2025-11-25T15:25:15.501807,0
50,-19556.0,-16864.0,-9464.0,-848.0,-20022.0,-18317.0,-7716.0,11044.0,3592.0,-784.0,12678.0,12187.0,-13114.56,-593.52,-3381.92,-814.72,-2244.62,-4329.7,3125.914164912402,8642.245481910359,3341.7597510293886,18.337982440824835,8913.358197424806,7904.589404263829,16494.61335167726,12071.723058548663,2025-11-25T15:25:15.501807,2025-11-25T15:25:18.156730,0
50,-10772.0,-18612.0,-2248.0,-848.0,-8763.0,-14999.0,6196.0,-10696.0,8904.0,-768.0,8129.0,14542.0,-1618.56,-14754.16,4046.96,-818.56,-680.32,-903.96,5190.755768325072,1728.8653777550178,2008.495207462542,19.028567996567688,3545.266440988604,6199.386579202816,16402.410159493455,6153.1753592675,2025-11-25T15:25:18.156730,2025-11-25T15:25:20.823728,0
50,-6784.0,-15772.0,3148.0,-864.0,-5175.0,-6733.0,-1616.0,-13744.0,4928.0,-784.0,827.0,4642.0,-5068.64,-14895.28,4012.08,-819.52,-389.84,-557.84,680.6807698179815,428.56985614949633,397.76454542857385,19.801252485638376,862.8056411498478,1470.1530989662267,16256.453861225189,1588.8619051595574,2025-11-25T15:25:20.823728,2025-11-25T15:25:23.478371,0
50,-6164.0,-15608.0,2016.0,-848.0,-2391.0,-1332.0,-4724.0,-14560.0,4468.0,-768.0,386.0,1555.0,-5316.0,-14927.2,3763.6,-808.96,-566.36,-116.82,346.7342498225406,230.82738139137652,757.6719078862566,20.529939113402165,563.5582937017252,633.8332174949495,16307.799595086311,1238.2850413497263,2025-11-25T15:25:23.478371,2025-11-25T15:25:26.138357,0
50,-6332.0,-19916.0,124.0,-832.0,-5912.0,-1428.0,9684.0,-12584.0,7820.0,-752.0,6602.0,15393.0,-1943.84,-15405.12,2899.84,-800.64,303.48,2551.96,5080.1289407258155,1285.275886959683,1712.1517614977943,18.09061635213129,2145.394781759292,4506.976241162139,16674.457052137597,3776.6757770097493,2025-11-25T15:25:26.138357,2025-11-25T15:25:28.798509,0
50,-17828.0,-22928.0,-10992.0,-864.0,-17123.0,-32768.0,9584.0,-9288.0,15152.0,-768.0,17697.0,32767.0,-515.76,-15544.4,1697.6,-804.16,-354.58,4478.18,5848.566233052336,3111.263691813987,4972.016218798969,17.47153112923993,6394.025358379493,11671.195113937561,17442.622389381922,11839.389116319962,2025-11-25T15:25:28.798509,2025-11-25T15:25:31.453349,0
50,-5804.0,-23792.0,-6924.0,-832.0,-14382.0,-23986.0,7836.0,-11228.0,4380.0,-768.0,11425.0,22490.0,778.56,-16501.2,-718.72,-800.0,70.38,-1787.76,3366.225638070033,2341.404057398039,3176.2659274059533,16.0,6276.697803431355,12047.291832706635,17171.37773435655,12484.350249035042,2025-11-25T15:25:31.453349,2025-11-25T15:25:34.109713,0
50,-9316.0,-27640.0,-6424.0,-832.0,-18917.0,-14873.0,14332.0,-5612.0,19580.0,-752.0,13084.0,32767.0,1111.2,-16129.44,453.36,-795.2,-143.76,4553.14,5244.987550032888,3746.562350528815,4857.761631698287,18.172506706560874,6037.606123489673,9329.160107983998,17581.690114163575,9627.947064161508,2025-11-25T15:25:34.109713,2025-11-25T15:25:36.763980,0
50,-10260.0,-32768.0,-18860.0,-848.0,-13533.0,-32768.0,22060.0,12672.0,16364.0,-768.0,17220.0,29703.0,2297.44,-14691.28,-2643.2,-802.24,-1463.62,-4043.96,6967.948875128175,15112.721289086225,6884.815895868241,20.492496187629268,6702.671693854623,17346.839312059128,20383.79424805724,17479.266134387366,2025-11-25T15:25:36.763980,2025-11-25T15:25:39.434040,0
50,-7044.0,-32768.0,-14052.0,-864.0,-14174.0,-18099.0,26108.0,6716.0,19292.0,-784.0,11024.0,32767.0,3798.64,-14839.76,44.4,-819.84,-1293.94,8547.46,6775.163849708729,8249.069122173725,5965.978759600138,19.87094361121283,6026.465104553415,13072.305085500415,17873.255821789404,14799.86702110523,2025-11-25T15:25:39.434040,2025-11-25T15:25:42.093451,0
50,-4432.0,-26788.0,-4280.0,-864.0,-6986.0,-29475.0,13176.0,-10512.0,6292.0,-784.0,7885.0,6676.0,1874.0,-16006.4,1646.8,-817.92,886.02,-7448.08,4481.178577115623,2705.71365816858,2238.3202630544183,18.833841881039568,3746.5452966166044,7303.05214233063,16977.486199487255,9577.082041468428,2025-11-25T15:25:42.093451,2025-11-25T15:25:44.745876,0
50,-6864.0,-21668.0,-7524.0,-832.0,-8585.0,-29881.0,11184.0,-12472.0,4252.0,-768.0,4534.0,13283.0,-205.92,-16322.32,-302.72,-808.64,-542.04,-4664.0,3764.179314751092,1536.4582837161574,2223.5892340088353,16.99618780785856,2624.3592205336527,10310.37694364275,16900.815868269157,8870.512036190836,2025-11-25T15:25:44.745876,2025-11-25T15:25:47.405751,0
50,-18648.0,-23360.0,-9336.0,-832.0,-12269.0,-6593.0,2900.0,15568.0,6808.0,-752.0,9228.0,18276.0,-7666.48,-591.2,-929.12,-800.0,-2489.08,1789.96,5191.795120148714,13452.006827235853,3152.5546760682837,17.81684596105607,5606.186125486738,5419.287775935137,16538.18822726042,7161.436935102192,2025-11-25T15:25:47.405751,2025-11-25T15:25:50.064813,0
50,-18044.0,-14936.0,-14968.0,-832.0,-884.0,-14589.0,2292.0,17160.0,-648.0,-752.0,16178.0,5367.0,-4328.4,6159.28,-5920.08,-799.04,4774.96,-1200.06,5636.608072236351,12328.643427465975,3016.6211020941955,17.05633020318263,5007.960534828524,3698.5351933434404,16770.843404168405,5978.532119690882,2025-11-25T15:25:50.064813,2025-11-25T15:25:52.727559,0
50,-9252.0,-22076.0,-9076.0,-832.0,-7285.0,-20951.0,13324.0,-11104.0,9648.0,-752.0,8561.0,32767.0,60.08,-16094.08,95.12,-796.8,801.3,8300.36,4326.191081494205,2537.0240506546247,3774.372046526415,15.67673435381234,3446.830655834429,12813.13307159494,17036.728683737692,13356.168589795518,2025-11-25T15:25:52.727559,2025-11-25T15:25:55.386615,0
50,-3328.0,-23396.0,-8756.0,-848.0,-9951.0,-32768.0,13500.0,-12036.0,7416.0,-768.0,14087.0,12454.0,3277.76,-16373.92,556.8,-809.28,474.08,-6199.44,3819.080782387301,2569.1469388884707,2917.815401974566,16.34507877007633,4459.884621108487,9591.358969739376,17376.286235876403,10286.378385370954,2025-11-25T15:25:55.386615,2025-11-25T15:25:58.044531,0
50,-592.0,-22124.0,-3544.0,-848.0,-7317.0,-19451.0,9584.0,-12036.0,8488.0,-768.0,4620.0,12215.0,3419.92,-16091.04,2117.6,-809.28,-699.46,-450.38,1859.907350810787,2194.2039372856843,2582.9797366607427,19.223985018720754,2622.3550576533303,7797.296610723489,16884.709228411335,6798.677906376244,2025-11-25T15:25:58.044531,2025-11-25T15:26:00.703262,0
50,16.0,-23176.0,-1816.0,-864.0,-4449.0,-11975.0,5564.0,-12368.0,2360.0,-768.0,3126.0,26059.0,3068.56,-16505.28,220.72,-811.2,-810.98,6201.78,1450.3710995465954,2124.7813914847807,1039.081037070738,17.30664612222715,2031.3990005904798,9774.713888989283,16881.017169834606,9613.053589395051,2025-11-25T15:26:00.703262,2025-11-25T15:26:03.363491,0
50,-11412.0,-28356.0,-8288.0,-848.0,-16636.0,-15339.0,8408.0,-9120.0,7600.0,-768.0,3340.0,10940.0,-2823.84,-15307.68,-2773.04,-809.28,-3317.06,-3831.76,4768.442258683647,2806.382307811963,3024.6581093406244,16.96,3508.478116847816,6511.506647650757,16840.06971805229,7754.452339204814,2025-11-25T15:26:03.363491,2025-11-25T15:26:06.020571,0
50,-7388.0,-24404.0,-9096.0,-848.0,-7733.0,-25635.0,6872.0,-13392.0,6224.0,-768.0,9822.0,15996.0,-941.6,-16127.28,-2000.88,-806.08,-406.42,-3373.0,3172.1794652888098,1915.9470038599711,3774.500489548253,16.899514785933945,4071.976238093734,8926.128719663413,17016.168346922248,8489.397903900146,2025-11-25T15:26:06.020571,2025-11-25T15:26:08.681145,0
50,-7752.0,-20636.0,-2908.0,-864.0,-5238.0,-9318.0,5868.0,-13312.0,10220.0,-784.0,5369.0,25975.0,444.72,-16285.76,1905.84,-824.64,63.98,7612.96,3348.5667085485993,1991.3197489102547,2651.2056982437257,17.588359787086457,2453.426954201001,8298.265707869326,16939.54744508937,9665.750845451234,2025-11-25T15:26:08.681145,2025-11-25T15:26:11.343087,0
50,-4164.0,-24012.0,-4552.0,-848.0,-8783.0,-28402.0,8032.0,-13820.0,4312.0,-784.0,5398.0,14232.0,762.8,-16646.96,-578.96,-816.64,-618.76,-8477.44,2568.675705494954,1952.5574302437303,1938.4993470207824,15.987194875899899,2480.0875997432026,10499.948838275355,16976.33388402009,11393.131281728247,2025-11-25T15:26:11.343087,2025-11-25T15:26:14.000972,0
50,-3960.0,-21212.0,-2880.0,-864.0,-2993.0,-11621.0,7956.0,-8360.0,7524.0,-784.0,6212.0,11813.0,2330.8,-16051.92,2546.32,-821.12,500.44,666.4,2764.76148700028,2550.784850511701,2578.8349729286674,17.362764756800686,2108.0558736428216,5968.704221185701,16889.15688464556,5580.477110885655,2025-11-25T15:26:14.000972,2025-11-25T15:26:16.656804,0
50,-4060.0,-25836.0,-2460.0,-864.0,-11352.0,-6841.0,8216.0,-10968.0,11764.0,-800.0,5947.0,23447.0,777.52,-16347.36,2578.72,-830.4,-692.46,9131.42,2700.723682571025,3195.53482071468,2990.0448628072454,17.6,3572.475350285849,7836.055645769752,16996.35497022849,11160.400708969506,2025-11-25T15:26:16.656804,2025-11-25T15:26:19.317260,0
50,-5696.0,-24172.0,-3088.0,-864.0,-9775.0,-13846.0,7248.0,-12172.0,10748.0,-800.0,4713.0,25502.0,1487.84,-16448.08,1009.52,-834.24,-1711.84,7767.64,3018.821063660448,2338.779783049272,2376.049277603476,15.68,2700.192232860468,9105.87053885569,16984.978972202494,10529.27359312383,2025-11-25T15:26:19.317260,2025-11-25T15:26:22.016038,0
50,-14168.0,-28916.0,-6468.0,-880.0,-7873.0,-4975.0,12604.0,-12100.0,12740.0,-784.0,15517.0,16832.0,1999.68,-16408.4,1471.36,-833.92,-342.1,2465.32,3186.859805137339,2292.065793122004,2728.102914187806,18.56,3535.8585110267068,5363.009306126552,17092.738967165627,5849.014249580302,2025-11-25T15:26:22.016038,2025-11-25T15:26:24.840790,0
50,-3300.0,-22268.0,-2564.0,-880.0,-5564.0,-9801.0,4732.0,-13748.0,4372.0,-800.0,5566.0,20472.0,1252.56,-16665.28,1197.6,-839.36,-818.14,5298.56,1706.2651629802444,1883.024535580989,1307.9366345507722,17.87709148603318,2746.927578295431,6363.937181211015,16892.46742086461,7587.2576558047485,2025-11-25T15:26:24.840790,2025-11-25T15:26:27.337667,0
50,-116.0,-21672.0,-3096.0,-864.0,-4413.0,-19929.0,13636.0,-13496.0,5080.0,-784.0,7294.0,19004.0,3005.76,-16369.68,1528.56,-827.52,316.92,-2055.62,2397.280213575376,1766.1632250729263,1887.081981896918,19.994239170321034,2673.67653870097,9862.04748698768,16994.60330140818,8658.63587180226,2025-11-25T15:26:27.337667,2025-11-25T15:26:29.947689,0
50,-3032.0,-21084.0,-4076.0,-864.0,-7627.0,-31224.0,10108.0,-13020.0,8996.0,-800.0,7091.0,23178.0,3038.32,-16631.04,591.04,-831.04,-43.8,-4110.82,3179.9526124771105,1705.275121028862,2269.0650846549115,18.217530019187564,3761.444892591144,13473.978433543673,17360.18991113429,12748.907933162225,2025-11-25T15:26:29.947689,2025-11-25T15:26:32.665823,0
50,-11884.0,-32768.0,-15996.0,-880.0,-32768.0,-15091.0,24440.0,560.0,24044.0,-800.0,9022.0,32418.0,3060.8,-14726.88,3880.48,-841.92,-81.46,5988.56,5133.993128160574,5269.840592048302,5993.56490326083,17.494959274030904,6983.476109245309,10975.389611599216,17253.247277083778,10528.635875026088,2025-11-25T15:26:32.665823,2025-11-25T15:26:35.264406,0
50,-896.0,-20668.0,-1436.0,-880.0,-8851.0,-14684.0,8124.0,-10608.0,8712.0,-800.0,5832.0,8017.0,3373.36,-16188.0,1972.64,-839.04,-832.36,-1197.14,1611.2350760829409,1836.294181224784,2089.2467327723643,18.147132004810015,3095.622326835107,4493.4406149853585,16873.554732975703,4276.876796610698,2025-11-25T15:26:35.264406,2025-11-25T15:26:37.924360,0
50,-5964.0,-22648.0,-6868.0,-880.0,-10667.0,-17213.0,10756.0,-8180.0,8124.0,-800.0,7959.0,16114.0,3230.64,-16059.92,1310.0,-837.76,320.38,-417.54,3224.200550586145,3168.621301702051,2617.571179547941,19.922409492829928,4369.164986081437,6473.684475505429,17025.52916864328,6654.105023195845,2025-11-25T15:26:37.924360,2025-11-25T15:26:40.582572,0
50,-15712.0,-22176.0,-7292.0,-864.0,-9909.0,-27230.0,3216.0,-3928.0,8688.0,-784.0,20576.0,16416.0,-5969.12,-14840.88,-474.0,-828.8,-2940.02,-788.44,3729.0477531938363,3326.967848597278,3598.023123883447,20.489997559785117,5449.425274246817,8103.192553950573,16838.757433691393,8431.79002304947,2025-11-25T15:26:40.582572,2025-11-25T15:26:43.235337,0
50,-11032.0,-21480.0,-6428.0,-880.0,-11822.0,-16051.0,7984.0,-7476.0,10784.0,-784.0,17119.0,18544.0,-2997.52,-14738.24,2328.48,-830.4,1966.78,1624.26,4386.578284904989,3464.7996453474766,4515.076159889221,21.044714300745447,8043.6710556561175,7157.849765984195,16565.190171750484,9475.728807147196,2025-11-25T15:26:43.235337,2025-11-25T15:26:45.977960,0
50,-9736.0,-19648.0,-6936.0,-880.0,-9970.0,-17542.0,13008.0,-6684.0,17564.0,-800.0,14784.0,9181.0,665.2,-14064.0,3460.88,-829.44,16.2,-2750.0,6592.424561570651,3524.4980351817476,5815.84958760111,19.028567996567688,6333.14200061865,6957.03568770493,17016.646445771228,8219.104645376896,2025-11-25T15:26:45.977960,2025-11-25T15:26:48.554155,0
50,-4272.0,-27564.0,-7064.0,-864.0,-7120.0,-25883.0,13952.0,-8968.0,7344.0,-800.0,7710.0,9287.0,3393.36,-15781.84,1868.16,-836.48,1384.16,-10087.5,3588.2023229466868,3281.930476777349,2556.089257909434,14.32513874278361,3942.6962620014237,8902.33587380301,16837.43405384928,12956.706578675918,2025-11-25T15:26:48.554155,2025-11-25T15:26:51.369680,0
50,-8236.0,-20528.0,-11740.0,-864.0,-8822.0,-32768.0,14760.0,-10992.0,9484.0,-784.0,8524.0,21172.0,3028.4,-15168.16,4160.24,-830.4,97.8,-967.98,4729.263063099789,2357.337339966429,3757.2081047501215,15.429841217588727,4389.024046413963,15511.197419271022,17139.201627776485,14411.25104869424,2025-11-25T15:26:51.369680,2025-11-25T15:26:53.868194,0
50,-4844.0,-21720.0,-1452.0,-880.0,-8239.0,-11784.0,8896.0,-10596.0,10196.0,-784.0,8371.0,8282.0,740.88,-15550.32,4167.28,-831.68,637.02,-2699.22,2970.459389656758,2272.8491497677537,3080.278188995273,19.59330497899729,3895.5041136674467,4378.289397881324,16710.359308889172,5801.039597938721,2025-11-25T15:26:53.868194,2025-11-25T15:26:56.524670,0
